calibration method,metric,model,comb
imax binning,ECE (W),0.006147323798733607,0.02581980161628132
imax binning,ECE (M),0.007684149587316846,0.025964881083277803
imax binning,cwECE (WT),0.03709591553312699,0.037190937879698786
imax binning,cwECE (MT),0.025474706413020264,0.019822127369090205
imax binning,cwECE (WNT),0.0065292664203201985,0.006179476047458871
imax binning,cwECE (MNT),0.004951038482815876,0.002989797166465611
imax binning,NLL,0.34838680118803383,0.30775991606868247
none,ECE (W),0.05086252333333384,0.023993113814412187
none,ECE (M),0.050122610000000095,0.023884102908101786
none,cwECE (WT),0.06430925614637753,0.03936501394519062
none,cwECE (MT),0.0380794190956424,0.01930847720169697
none,cwECE (WNT),0.012253593065105359,0.006258169859439838
none,cwECE (MNT),0.006986103399905281,0.0022757035788891792
none,NLL,0.39599151010501826,0.31228530158866286
confusion,ECE (W),0.007987023991712704,0.014055905476599309
confusion,ECE (M),0.013202009140745609,0.010485466696552832
confusion,cwECE (WT),0.015399908927040174,0.030188083987133296
confusion,cwECE (MT),0.015399908927040174,0.015543819242925121
confusion,cwECE (WNT),0.003032215693777637,0.004582742825118227
confusion,cwECE (MNT),0.0053265994753705715,0.0031163180809154673
confusion,NLL,0.6849253318663385,0.471239549502343
temperature scaling,ECE (W),0.011147604853552835,0.022012369264174686
temperature scaling,ECE (M),0.011922524502901984,0.021328013516068996
temperature scaling,cwECE (WT),0.04218935678755971,0.03410908497172287
temperature scaling,cwECE (MT),0.016976880595363918,0.016321089199017647
temperature scaling,cwECE (WNT),0.006932438426865963,0.005364360022957206
temperature scaling,cwECE (MNT),0.0035164240956833534,0.002374640550095203
temperature scaling,NLL,0.32828287219211266,0.289695092872452
ensemble temperature scaling,ECE (W),0.011395942892085401,0.02239329258500561
ensemble temperature scaling,ECE (M),0.013497770403906744,0.020341339263872407
ensemble temperature scaling,cwECE (WT),0.04264167556017648,0.036157687252705344
ensemble temperature scaling,cwECE (MT),0.016641344672240186,0.016255273585560774
ensemble temperature scaling,cwECE (WNT),0.00690131708821627,0.005617404800052821
ensemble temperature scaling,cwECE (MNT),0.00379179137382499,0.0024040688669770037
ensemble temperature scaling,NLL,0.33102085453452695,0.2911710574267367
imax binning,ECE (W),0.010576449038204951,0.02173418577901247
imax binning,ECE (M),0.010576449038205064,0.021191854019131148
imax binning,cwECE (WT),0.03700016646517268,0.03490505033581729
imax binning,cwECE (MT),0.014662995439243825,0.016540061930377777
imax binning,cwECE (WNT),0.005733591476368425,0.0054777674815944125
imax binning,cwECE (MNT),0.0028150013303553517,0.0023497512280052086
imax binning,NLL,0.34055760646657274,0.294891082003892
none,ECE (W),0.05206705999999969,0.018310424173296785
none,ECE (M),0.049974133333333295,0.018092314880718233
none,cwECE (WT),0.06698933631123002,0.03506806694523334
none,cwECE (MT),0.04183069596003406,0.016102272178785078
none,cwECE (WNT),0.012814561115828588,0.005494796660910823
none,cwECE (MNT),0.008122291047538695,0.0021162644512877278
none,NLL,0.39218066404974644,0.3034335457692091
confusion,ECE (W),0.005090081974039515,0.013246213092453211
confusion,ECE (M),0.01569061201479082,0.009174818128624532
confusion,cwECE (WT),0.014958913109892141,0.03366513814141234
confusion,cwECE (MT),0.014958913109892141,0.010766439691418033
confusion,cwECE (WNT),0.003238779391961945,0.004867878382066981
confusion,cwECE (MNT),0.005722618624213072,0.0025260416683469573
confusion,NLL,0.829177128828849,0.6423745594504376
temperature scaling,ECE (W),0.010078314097923775,0.017328532000527877
temperature scaling,ECE (M),0.012503843563920357,0.016369710874149908
temperature scaling,cwECE (WT),0.045511353352000204,0.02940335385099945
temperature scaling,cwECE (MT),0.01800132965302114,0.014008485581653957
temperature scaling,cwECE (WNT),0.007099928472738942,0.004491282589996339
temperature scaling,cwECE (MNT),0.00391283280832069,0.0022125632732784123
temperature scaling,NLL,0.3257618758020297,0.30996944500297907
ensemble temperature scaling,ECE (W),0.010140714312594576,0.016610533982667715
ensemble temperature scaling,ECE (M),0.011682993006187147,0.0147148074084537
ensemble temperature scaling,cwECE (WT),0.045121165183619895,0.03120553287800056
ensemble temperature scaling,cwECE (MT),0.018670385012996272,0.014792784170572957
ensemble temperature scaling,cwECE (WNT),0.0070206421948136285,0.004662788646905269
ensemble temperature scaling,cwECE (MNT),0.004276073467093319,0.002335448635895806
ensemble temperature scaling,NLL,0.3292950338236364,0.3141613127089567
imax binning,ECE (W),0.011629897365830151,0.01763820833658681
imax binning,ECE (M),0.010508939727708907,0.01635560411929589
imax binning,cwECE (WT),0.035768165234979936,0.031457402895191125
imax binning,cwECE (MT),0.019845949018658292,0.015831192792077935
imax binning,cwECE (WNT),0.006061179246465903,0.004714802581823069
imax binning,cwECE (MNT),0.0038084357439225765,0.002447201443265553
imax binning,NLL,0.33832459239868473,0.3179733777265492
none,ECE (W),0.059433373333332776,0.019995496980181673
none,ECE (M),0.0594375333333333,0.018509921302570096
none,cwECE (WT),0.07210762740578296,0.03549144574437744
none,cwECE (MT),0.041097533583995746,0.015739622249291534
none,cwECE (WNT),0.013727972921267428,0.0055939432299117854
none,cwECE (MNT),0.008635168460800528,0.002265337572619365
none,NLL,0.42231959265461916,0.520194436144735
confusion,ECE (W),0.013748284815125876,0.018726433408092345
confusion,ECE (M),0.01922639173487897,0.017772119478255535
confusion,cwECE (WT),0.01895324983463085,0.0360131052647379
confusion,cwECE (MT),0.01895324983463085,0.01144884207537229
confusion,cwECE (WNT),0.004534157959301261,0.005463119918184619
confusion,cwECE (MNT),0.006449433405407089,0.002732179552959281
confusion,NLL,0.8805266678262962,0.9079547361472465
temperature scaling,ECE (W),0.01687348398359797,0.01534270679351786
temperature scaling,ECE (M),0.009920910977329285,0.014696268687950478
temperature scaling,cwECE (WT),0.050038232446504426,0.03101755793750415
temperature scaling,cwECE (MT),0.023467842243259346,0.012350234920224995
temperature scaling,cwECE (WNT),0.007946632911772309,0.004524412380884883
temperature scaling,cwECE (MNT),0.004535245095606674,0.0018527656625747936
temperature scaling,NLL,0.3466713933047851,0.5272110310864391
ensemble temperature scaling,ECE (W),0.013670114595114436,0.013427247609352868
ensemble temperature scaling,ECE (M),0.013898425768801886,0.013461768752137235
ensemble temperature scaling,cwECE (WT),0.050255743971880575,0.029129835707135315
ensemble temperature scaling,cwECE (MT),0.023986932751390876,0.011797813710464924
ensemble temperature scaling,cwECE (WNT),0.007961904211572021,0.00434232959751652
ensemble temperature scaling,cwECE (MNT),0.0050497291653779875,0.0019519659108597873
ensemble temperature scaling,NLL,0.3506196490278893,0.5707651952188321
imax binning,ECE (W),0.012780257203035385,0.01858174138508987
imax binning,ECE (M),0.016570457341062016,0.01650895059619824
imax binning,cwECE (WT),0.042367901664625965,0.03159448897567599
imax binning,cwECE (MT),0.020792420395439836,0.013221938763294607
imax binning,cwECE (WNT),0.007153797002836457,0.00478996125051733
imax binning,cwECE (MNT),0.0037787420145559392,0.00200121648027049
imax binning,NLL,0.3607675981217828,0.5752233318656198
none,ECE (W),0.05023632666666601,0.02512786022805169
none,ECE (M),0.050236326666666435,0.02376474380829288
none,cwECE (WT),0.0659803616084989,0.04040351791975964
none,cwECE (MT),0.042029011048531184,0.019567980744045782
none,cwECE (WNT),0.012614439665275465,0.006279078763884291
none,cwECE (MNT),0.008421889838662482,0.0024283578576397595
none,NLL,0.4076676462459143,0.3823788770777653
confusion,ECE (W),0.005374440446612449,0.01556636541314411
confusion,ECE (M),0.017232048118614417,0.014957417451157962
confusion,cwECE (WT),0.017102043677501864,0.029499681594291983
confusion,cwECE (MT),0.017102043677501864,0.015787422597942944
confusion,cwECE (WNT),0.00336150200503514,0.004250951428861153
confusion,cwECE (MNT),0.0051708727807246125,0.0027429046274962607
confusion,NLL,0.6511009354943872,0.4942742867572834
temperature scaling,ECE (W),0.014700428829731386,0.01875939007001998
temperature scaling,ECE (M),0.014312175477551939,0.018668858809101137
temperature scaling,cwECE (WT),0.04802887843185488,0.03354213778200012
temperature scaling,cwECE (MT),0.021043632127967858,0.013409998207090722
temperature scaling,cwECE (WNT),0.007653850480455403,0.004983776919990495
temperature scaling,cwECE (MNT),0.004494589029824782,0.0016898383355932085
temperature scaling,NLL,0.34127570738758356,0.3569138787626913
ensemble temperature scaling,ECE (W),0.014007940780078972,0.01869231585580635
ensemble temperature scaling,ECE (M),0.014197963802884649,0.01794602958990356
ensemble temperature scaling,cwECE (WT),0.04944258994977288,0.03352518927673176
ensemble temperature scaling,cwECE (MT),0.020697636003291348,0.013291811343931936
ensemble temperature scaling,cwECE (WNT),0.007851885359678781,0.005048438599835326
ensemble temperature scaling,cwECE (MNT),0.004671693381539117,0.0016926827033670658
ensemble temperature scaling,NLL,0.34274276534053666,0.3569333575764028
imax binning,ECE (W),0.015072710455859954,0.018596979833643053
imax binning,ECE (M),0.015072710455859971,0.017896061026824527
imax binning,cwECE (WT),0.04008673794248044,0.029052593071668416
imax binning,cwECE (MT),0.019237671439056855,0.014902739375919644
imax binning,cwECE (WNT),0.006683465518050255,0.0046307836483000875
imax binning,cwECE (MNT),0.003984567539900322,0.001708336418468561
imax binning,NLL,0.34939490714482646,0.358912161781859
none,ECE (W),0.056311740000000984,0.026138395932969925
none,ECE (M),0.05427549333333315,0.0261385169508647
none,cwECE (WT),0.07103275134799772,0.0406987180967437
none,cwECE (MT),0.04705718158899267,0.02091946648737931
none,cwECE (WNT),0.01380794411038297,0.006518875088349009
none,cwECE (MNT),0.009400539850839659,0.00252457057468338
none,NLL,0.4416726568366319,0.5625585669987002
confusion,ECE (W),0.006369189100884668,0.02066113127219252
confusion,ECE (M),0.011294568329454397,0.021350649628409695
confusion,cwECE (WT),0.01098517409417066,0.03891547439410362
confusion,cwECE (MT),0.01098517409417066,0.01733832566021947
confusion,cwECE (WNT),0.002596618302387153,0.005739851994198901
confusion,cwECE (MNT),0.004723253228634836,0.0033625000620032585
confusion,NLL,0.8543867724183756,0.8962540867842693
temperature scaling,ECE (W),0.015312286519133522,0.020804526947603194
temperature scaling,ECE (M),0.0138105618671823,0.018716937724712238
temperature scaling,cwECE (WT),0.045477077611574226,0.03607934606558471
temperature scaling,cwECE (MT),0.025026466948933103,0.016523991707640094
temperature scaling,cwECE (WNT),0.0071990164578797965,0.005428753055890072
temperature scaling,cwECE (MNT),0.004896924719037306,0.0022039419339840226
temperature scaling,NLL,0.3579711861800248,0.5600339246011341
ensemble temperature scaling,ECE (W),0.015505647657962786,0.01939398616535349
ensemble temperature scaling,ECE (M),0.011914002936911335,0.017722209053795002
ensemble temperature scaling,cwECE (WT),0.04554402073537934,0.03622326142576245
ensemble temperature scaling,cwECE (MT),0.02538317604256802,0.016158488747727538
ensemble temperature scaling,cwECE (WNT),0.00717832242498717,0.005442894143539807
ensemble temperature scaling,cwECE (MNT),0.0053161265268615535,0.0021880445523050633
ensemble temperature scaling,NLL,0.3598420213367853,0.5627413523161893
imax binning,ECE (W),0.011714334419585339,0.021347562815713324
imax binning,ECE (M),0.010537863831354322,0.021104097099941217
imax binning,cwECE (WT),0.03481509992843782,0.03578014037593361
imax binning,cwECE (MT),0.024506639739517784,0.017447328049406536
imax binning,cwECE (WNT),0.005740002669136756,0.005451592079321129
imax binning,cwECE (MNT),0.004580992239141572,0.0022271692801415243
imax binning,NLL,0.3689394514969436,0.566411876328438
none,ECE (W),0.05998117666666579,0.022338168984397055
none,ECE (M),0.05849267666666644,0.022248192562122827
none,cwECE (WT),0.07229642780540907,0.03958263994513948
none,cwECE (MT),0.04235021445673281,0.01779203564714641
none,cwECE (WNT),0.013536047845774437,0.006345252313440329
none,cwECE (MNT),0.008163088817804183,0.0024304708157860057
none,NLL,0.420425732262477,0.5376309947029237
confusion,ECE (W),0.01122584082476459,0.019139383530845593
confusion,ECE (M),0.013863463484276993,0.015761354046996842
confusion,cwECE (WT),0.013779762601557177,0.04150750051497437
confusion,cwECE (MT),0.013779762601557177,0.020492674603379273
confusion,cwECE (WNT),0.0033115557890930902,0.005942064043636739
confusion,cwECE (MNT),0.005651858853354429,0.003585637981454418
confusion,NLL,0.7041278437344287,0.7395779170713711
temperature scaling,ECE (W),0.017864897250767033,0.014572873507030654
temperature scaling,ECE (M),0.013511465607139407,0.013637080777779904
temperature scaling,cwECE (WT),0.046653232307242845,0.032806141188009785
temperature scaling,cwECE (MT),0.023056945992032982,0.015163875476125096
temperature scaling,cwECE (WNT),0.0070559444058829164,0.004669144121658285
temperature scaling,cwECE (MNT),0.004126357648041816,0.002364491261672157
temperature scaling,NLL,0.34473014705043276,0.5384492583726175
ensemble temperature scaling,ECE (W),0.019026475707902835,0.0152165514885688
ensemble temperature scaling,ECE (M),0.01633949752157712,0.013240400153166902
ensemble temperature scaling,cwECE (WT),0.047600024286740504,0.03266309985996527
ensemble temperature scaling,cwECE (MT),0.023814366859259074,0.014250311687812026
ensemble temperature scaling,cwECE (WNT),0.007312814835462608,0.004638131567483036
ensemble temperature scaling,cwECE (MNT),0.004541661216230704,0.0022888313053776076
ensemble temperature scaling,NLL,0.3486557250639438,0.5413959767049352
imax binning,ECE (W),0.01969993737747087,0.015339793433625855
imax binning,ECE (M),0.019245561213607574,0.015072479812288904
imax binning,cwECE (WT),0.041813851798632846,0.029440238051860128
imax binning,cwECE (MT),0.02214485421087523,0.014746720384150827
imax binning,cwECE (WNT),0.006655473958288148,0.00449471298257946
imax binning,cwECE (MNT),0.003917230877035122,0.0021940115374252844
imax binning,NLL,0.3559894080625428,0.5451445436905272
none,ECE (W),0.05317437333333343,0.02282728389037309
none,ECE (M),0.05317817333333344,0.021797623640012302
none,cwECE (WT),0.06651550218462429,0.03768225730734707
none,cwECE (MT),0.04498080405378567,0.018199940805260627
none,cwECE (WNT),0.01313112299318261,0.0058575760988417
none,cwECE (MNT),0.008959735479274021,0.0027024052485942916
none,NLL,0.4150460180856774,0.35652289649535085
confusion,ECE (W),0.005572471731831285,0.014914598828224799
confusion,ECE (M),0.014964247400348827,0.014847883554342009
confusion,cwECE (WT),0.013906580551379406,0.029925066852598093
confusion,cwECE (MT),0.013906580551379406,0.016641218026386535
confusion,cwECE (WNT),0.0029283848798354445,0.0046206891406975455
confusion,cwECE (MNT),0.004359319148183226,0.003196335343351853
confusion,NLL,0.7323139835448105,0.6278122366069931
temperature scaling,ECE (W),0.013162449630726493,0.01812074554686473
temperature scaling,ECE (M),0.01322291479103044,0.01603599173990064
temperature scaling,cwECE (WT),0.04758469487211882,0.03273378793126196
temperature scaling,cwECE (MT),0.025177384319470843,0.015481279268640116
temperature scaling,cwECE (WNT),0.007789577338724682,0.0051137303920606395
temperature scaling,cwECE (MNT),0.005470212041114547,0.0019603836886282664
temperature scaling,NLL,0.3429718856673696,0.3958486346473838
ensemble temperature scaling,ECE (W),0.014183947972358337,0.019012231733004883
ensemble temperature scaling,ECE (M),0.01643311698856958,0.0158129342261396
ensemble temperature scaling,cwECE (WT),0.04965121666624294,0.034639072168009384
ensemble temperature scaling,cwECE (MT),0.023704820251587766,0.015552141259834396
ensemble temperature scaling,cwECE (WNT),0.008145518924803663,0.005250754590493488
ensemble temperature scaling,cwECE (MNT),0.00556047295283992,0.002145320012692498
ensemble temperature scaling,NLL,0.3467101809203904,0.4032172351944086
imax binning,ECE (W),0.01225717157820659,0.018496330224752097
imax binning,ECE (M),0.013537209167120354,0.016000754760237074
imax binning,cwECE (WT),0.04060108958785389,0.033423442617579804
imax binning,cwECE (MT),0.021847449025775265,0.01591872878993364
imax binning,cwECE (WNT),0.0069446954330008625,0.005169774165481866
imax binning,cwECE (MNT),0.004657197186859172,0.001957374474783896
imax binning,NLL,0.3524842912007163,0.40511040773089285
none,ECE (W),0.05098008666666584,0.025680887621219513
none,ECE (M),0.05094869333333346,0.024114337525137017
none,cwECE (WT),0.06814073895974229,0.04122488123464986
none,cwECE (MT),0.03984861705795872,0.019763661330394294
none,cwECE (WNT),0.013046278604560946,0.006504585881840999
none,cwECE (MNT),0.008297729172785685,0.0020091317924270822
none,NLL,0.4108459304428443,0.39762851129630505
confusion,ECE (W),0.004962620989133437,0.013578485195229887
confusion,ECE (M),0.009777470130071273,0.011257946614171094
confusion,cwECE (WT),0.008675927298838843,0.032691445846399506
confusion,cwECE (MT),0.008675927298838843,0.018070196038880097
confusion,cwECE (WNT),0.002397727658779267,0.005183892564491804
confusion,cwECE (MNT),0.0044433288454426454,0.0032203001099718152
confusion,NLL,1.0340944944197639,0.8828566443263709
temperature scaling,ECE (W),0.02038391227977142,0.02142970159641102
temperature scaling,ECE (M),0.012555511433188274,0.020578051155769012
temperature scaling,cwECE (WT),0.048504384973639306,0.03531239036804239
temperature scaling,cwECE (MT),0.01892420900902398,0.01593912636313014
temperature scaling,cwECE (WNT),0.007807265979041335,0.005411266481614026
temperature scaling,cwECE (MNT),0.0037816525950189308,0.002019254873406648
temperature scaling,NLL,0.34020835071029737,0.3683580261767645
ensemble temperature scaling,ECE (W),0.017198538643653567,0.020805027650656095
ensemble temperature scaling,ECE (M),0.012636925054451882,0.019270969734247818
ensemble temperature scaling,cwECE (WT),0.04744703357412013,0.03495336872838646
ensemble temperature scaling,cwECE (MT),0.0178679025690226,0.015487068669786015
ensemble temperature scaling,cwECE (WNT),0.007637128782230387,0.0053899945662170224
ensemble temperature scaling,cwECE (MNT),0.00392180842977069,0.001965278400852584
ensemble temperature scaling,NLL,0.3418573200876844,0.36926788247740705
imax binning,ECE (W),0.01088631357516049,0.022326178703536308
imax binning,ECE (M),0.010886313575160487,0.020740584928304783
imax binning,cwECE (WT),0.03657776335860462,0.03666728940883058
imax binning,cwECE (MT),0.016513361706436146,0.016710544475670216
imax binning,cwECE (WNT),0.006163395238861227,0.005694211568315705
imax binning,cwECE (MNT),0.0035668085382857735,0.0020225892180781
imax binning,NLL,0.3505834354240591,0.3727808040590074
none,ECE (W),0.0504516133333342,0.021699137480316592
none,ECE (M),0.05045161333333322,0.021713179968035446
none,cwECE (WT),0.06488665152133274,0.03535688246031166
none,cwECE (MT),0.039531002001631635,0.018061245971144946
none,cwECE (WNT),0.011965813709695952,0.005803018263253476
none,cwECE (MNT),0.007595687824007341,0.002590520463930899
none,NLL,0.38699016756728083,0.3324361905151472
confusion,ECE (W),0.0059762657674853,0.018768767277811665
confusion,ECE (M),0.012301290908662811,0.018379956051968193
confusion,cwECE (WT),0.01542615608381677,0.03153957705709674
confusion,cwECE (MT),0.01542615608381677,0.016328584438993012
confusion,cwECE (WNT),0.00336404387425908,0.004817383443851657
confusion,cwECE (MNT),0.005454430477111943,0.0030769992221350794
confusion,NLL,0.7160767589858388,0.534363299265915
temperature scaling,ECE (W),0.01524619138382129,0.02049067771422919
temperature scaling,ECE (M),0.008622849699388169,0.018538352059589255
temperature scaling,cwECE (WT),0.045933688499269223,0.03405957798533156
temperature scaling,cwECE (MT),0.01703304529580755,0.015510511926897974
temperature scaling,cwECE (WNT),0.007528289524325121,0.005169846595575114
temperature scaling,cwECE (MNT),0.0036915996468471516,0.002398945424215543
temperature scaling,NLL,0.32445337138661856,0.31046488493823743
ensemble temperature scaling,ECE (W),0.009381668948703186,0.01868723405882417
ensemble temperature scaling,ECE (M),0.010544469171277186,0.017888682608050314
ensemble temperature scaling,cwECE (WT),0.04367588939651144,0.03373625737249562
ensemble temperature scaling,cwECE (MT),0.01691696830621811,0.01512901516688114
ensemble temperature scaling,cwECE (WNT),0.007317543802840952,0.005030542584126964
ensemble temperature scaling,cwECE (MNT),0.003933160706391052,0.002417051148483995
ensemble temperature scaling,NLL,0.3271833488175965,0.31147367635748907
imax binning,ECE (W),0.011743327060715927,0.020563561995500593
imax binning,ECE (M),0.010983219244004317,0.01982181838080371
imax binning,cwECE (WT),0.03760704520074565,0.033682926784256474
imax binning,cwECE (MT),0.014672796759494833,0.015842824068138993
imax binning,cwECE (WNT),0.006456789789808406,0.005282779786214045
imax binning,cwECE (MNT),0.0034575278183008526,0.0025933314079308782
imax binning,NLL,0.3313397834266746,0.3143907977099383
none,ECE (W),0.05666315999999838,0.02507590076570283
none,ECE (M),0.0561005266666665,0.02332104715801727
none,cwECE (WT),0.07134747389940845,0.0400962840487926
none,cwECE (MT),0.043254826105065126,0.0206934847663325
none,cwECE (WNT),0.013583766878074163,0.006412180032373702
none,cwECE (MNT),0.008527743872433121,0.002420036363282127
none,NLL,0.4326796718952117,0.45895376406125166
confusion,ECE (W),0.00937981881335458,0.015836314140467853
confusion,ECE (M),0.011755684720619875,0.010935937100874349
confusion,cwECE (WT),0.010601073309655333,0.03355544668904801
confusion,cwECE (MT),0.010601073309655333,0.014983972301853634
confusion,cwECE (WNT),0.0034564426666788923,0.0049274934559519964
confusion,cwECE (MNT),0.005551096918799266,0.002975766573009158
confusion,NLL,0.7458115757707853,0.6504418648379959
temperature scaling,ECE (W),0.01683372861940503,0.019865941524204643
temperature scaling,ECE (M),0.012016410337284716,0.01979458534987132
temperature scaling,cwECE (WT),0.049189461296396696,0.03546100895069986
temperature scaling,cwECE (MT),0.01738524376682055,0.01582268445790024
temperature scaling,cwECE (WNT),0.007717255709805307,0.005350666384895926
temperature scaling,cwECE (MNT),0.004063912530659701,0.002217674039029577
temperature scaling,NLL,0.3539857082832225,0.43245871365599337
ensemble temperature scaling,ECE (W),0.015224727382637363,0.020627642570149814
ensemble temperature scaling,ECE (M),0.012702014121179004,0.019983152833119494
ensemble temperature scaling,cwECE (WT),0.047777436816225434,0.03590025515657105
ensemble temperature scaling,cwECE (MT),0.017272994596081274,0.015462765671295245
ensemble temperature scaling,cwECE (WNT),0.007575985513123493,0.005304295693199033
ensemble temperature scaling,cwECE (MNT),0.00421246273415926,0.0021908943120971898
ensemble temperature scaling,NLL,0.35605209698617263,0.43360683259905836
imax binning,ECE (W),0.008750607976249651,0.0208937806261559
imax binning,ECE (M),0.0077003286466425245,0.019989108697140927
imax binning,cwECE (WT),0.034021235651843285,0.03353255496822163
imax binning,cwECE (MT),0.017627446444761937,0.015620077695423392
imax binning,cwECE (WNT),0.005877972108961909,0.005253628837420064
imax binning,cwECE (MNT),0.003572278109762062,0.002269242272586272
imax binning,NLL,0.3673431818332697,0.4374569137803534
none,ECE (W),0.04979506333333378,0.02580448038601649
none,ECE (M),0.0487899233333335,0.02555721029991273
none,cwECE (WT),0.06640540639884394,0.038509525414857
none,cwECE (MT),0.04143911447471352,0.020603735687141283
none,cwECE (WNT),0.012793586492011746,0.006209782171296482
none,cwECE (MNT),0.008245959158820202,0.0030343104414112176
none,NLL,0.42275647828904,0.3187233137532993
confusion,ECE (W),0.0077702703248636856,0.01298257399557967
confusion,ECE (M),0.02483346243353762,0.010696246937295506
confusion,cwECE (WT),0.02314695434421455,0.029178475033928654
confusion,cwECE (MT),0.02314695434421455,0.016967304511052085
confusion,cwECE (WNT),0.00459741915367814,0.004258697575674809
confusion,cwECE (MNT),0.006505617140371306,0.003062784792098959
confusion,NLL,0.6776826771572382,0.49781796705274595
temperature scaling,ECE (W),0.019309478381904617,0.01830039274111031
temperature scaling,ECE (M),0.018061196696405078,0.016950409229938995
temperature scaling,cwECE (WT),0.0484403721644722,0.03636012006877851
temperature scaling,cwECE (MT),0.024445539091834584,0.013779408329977375
temperature scaling,cwECE (WNT),0.007597752521589109,0.005156356988754364
temperature scaling,cwECE (MNT),0.004549887953860875,0.002534888605443799
temperature scaling,NLL,0.3458539511138589,0.3141188322073402
ensemble temperature scaling,ECE (W),0.016556707529873656,0.018237847058126207
ensemble temperature scaling,ECE (M),0.018042547146171647,0.016640630461088733
ensemble temperature scaling,cwECE (WT),0.04850127284000341,0.03716601171284921
ensemble temperature scaling,cwECE (MT),0.02423951376392971,0.014448044558974638
ensemble temperature scaling,cwECE (WNT),0.007655643134097114,0.0052062487491706545
ensemble temperature scaling,cwECE (MNT),0.004619332603143392,0.002599134686277334
ensemble temperature scaling,NLL,0.3466778960173036,0.3181731917217099
imax binning,ECE (W),0.014238916322097967,0.01932966997179175
imax binning,ECE (M),0.013816556073639654,0.01845090771403979
imax binning,cwECE (WT),0.04203811043592827,0.030675386641260384
imax binning,cwECE (MT),0.02275939617342888,0.0161922905669738
imax binning,cwECE (WNT),0.006609710076608604,0.0047644921517245795
imax binning,cwECE (MNT),0.004052068232206053,0.002582032401758727
imax binning,NLL,0.3557778567449423,0.32527401894824903
none,ECE (W),0.05914165333333395,0.022219801401561677
none,ECE (M),0.056481366666666595,0.021643412588599736
none,cwECE (WT),0.07637912925045875,0.03733239764464286
none,cwECE (MT),0.04145002575574745,0.01844442263241517
none,cwECE (WNT),0.013909196214557138,0.006003132805066812
none,cwECE (MNT),0.00864254724098414,0.002714366470599418
none,NLL,0.4117778711268178,0.4427181000229745
confusion,ECE (W),0.012808770074210163,0.020197839066366956
confusion,ECE (M),0.02211526029718325,0.016123039914367403
confusion,cwECE (WT),0.020049028507676883,0.043423221110742136
confusion,cwECE (MT),0.020049028507676883,0.01475861842129057
confusion,cwECE (WNT),0.003908996415662762,0.005866679935553627
confusion,cwECE (MNT),0.0062922060608855525,0.002796476876479959
confusion,NLL,0.7036040939969027,0.6023456363200895
temperature scaling,ECE (W),0.014118307069902195,0.015353250064109966
temperature scaling,ECE (M),0.010206017937957338,0.014527008653826471
temperature scaling,cwECE (WT),0.04326044660363089,0.033050151023293464
temperature scaling,cwECE (MT),0.021089337272936666,0.011954550361332713
temperature scaling,cwECE (WNT),0.006714830641327633,0.00483512817890496
temperature scaling,cwECE (MNT),0.004007410998611278,0.0024231993605124103
temperature scaling,NLL,0.3396922424211106,0.41221488671334694
ensemble temperature scaling,ECE (W),0.013627810462390932,0.01565138432010052
ensemble temperature scaling,ECE (M),0.015284410505667891,0.014292889703505467
ensemble temperature scaling,cwECE (WT),0.04559398155332417,0.03503888337246057
ensemble temperature scaling,cwECE (MT),0.02145863264386373,0.01182960368884695
ensemble temperature scaling,cwECE (WNT),0.006864724913037415,0.005057622744678246
ensemble temperature scaling,cwECE (MNT),0.004750859724206453,0.002594180659959517
ensemble temperature scaling,NLL,0.34370441710052985,0.4157286644448966
imax binning,ECE (W),0.013154955146420089,0.016565092478924896
imax binning,ECE (M),0.013154955146420077,0.01546834376915501
imax binning,cwECE (WT),0.04320201960192871,0.030546643607090633
imax binning,cwECE (MT),0.021683323760257493,0.015022970898135011
imax binning,cwECE (WNT),0.006890296231728846,0.004712443446608871
imax binning,cwECE (MNT),0.003921240670468486,0.002612553672579893
imax binning,NLL,0.3524521218833616,0.4176301557582002
