calibration method,metric,model,comb
ensemble temperature scaling,cwECE (WNT),0.004856404040692429,0.004521762714736933
ensemble temperature scaling,cwECE (MNT),0.002689420552259024,0.0017577185898500168
ensemble temperature scaling,NLL,0.181101633327491,0.3236741650735571
imax binning,ECE (W),0.0043485715251999875,0.017022111836359162
imax binning,ECE (M),0.00516608344542,0.01583148038730134
imax binning,cwECE (WT),0.02432621499264012,0.02799107116732864
imax binning,cwECE (MT),0.011901123625881341,0.012647520110287242
imax binning,cwECE (WNT),0.0036872275078027677,0.004328406416387683
imax binning,cwECE (MNT),0.002211185384917743,0.0017315504357367784
imax binning,NLL,0.18726268653157566,0.3252121146387075
none,ECE (W),0.026799574583768845,0.017831244410774577
none,ECE (M),0.02547497726480167,0.017831435667784053
none,cwECE (WT),0.049166859801926956,0.031222160313503017
none,cwECE (MT),0.022020724787539254,0.014014432140024003
none,cwECE (WNT),0.007612199910096961,0.00470650755838542
none,cwECE (MNT),0.0030189063796567874,0.0010351314419374403
none,NLL,0.21273063303453907,0.40286184643956624
confusion,ECE (W),0.005948755837345636,0.015626325264403152
confusion,ECE (M),0.010099964829090178,0.01499177268280092
confusion,cwECE (WT),0.010102567906325877,0.024553581634346854
confusion,cwECE (MT),0.010102567906325877,0.011056213760363106
confusion,cwECE (WNT),0.002834335650245522,0.0038220019024809157
confusion,cwECE (MNT),0.004179367452003429,0.001911436699291252
confusion,NLL,0.5493050076197041,0.6946153620487541
temperature scaling,ECE (W),0.010765992017905145,0.016675279911192373
temperature scaling,ECE (M),0.011468372438100246,0.015632712044818753
temperature scaling,cwECE (WT),0.039887926284510294,0.029057304678883115
temperature scaling,cwECE (MT),0.01443565184591005,0.012467391843132428
temperature scaling,cwECE (WNT),0.0057835689357870305,0.004360770637501226
temperature scaling,cwECE (MNT),0.002824670226873427,0.0011783805861331324
temperature scaling,NLL,0.18231181988772496,0.43291109460799554
ensemble temperature scaling,ECE (W),0.013332967306835728,0.016481341953552768
ensemble temperature scaling,ECE (M),0.010885650958826341,0.015387896188708372
ensemble temperature scaling,cwECE (WT),0.040040239454660766,0.029073449703185344
ensemble temperature scaling,cwECE (MT),0.014044488534326377,0.012378328490917596
ensemble temperature scaling,cwECE (WNT),0.005834064903436751,0.00434529116833429
ensemble temperature scaling,cwECE (MNT),0.0029632623688043017,0.001273469467333355
ensemble temperature scaling,NLL,0.1831187971325468,0.43651925560329674
imax binning,ECE (W),0.011094362367894715,0.016938540048899754
imax binning,ECE (M),0.008615124913473285,0.01601153180379301
imax binning,cwECE (WT),0.03006118268857792,0.027743716015847082
imax binning,cwECE (MT),0.013603819355628396,0.012642947717012567
imax binning,cwECE (WNT),0.004952167449110815,0.004208413659129144
imax binning,cwECE (MNT),0.002606213922672649,0.0013671400420906246
imax binning,NLL,0.18673685168417045,0.4364076220889374
none,ECE (W),0.027906099547942438,0.016357044847102396
none,ECE (M),0.026772066285212837,0.01504234873194551
none,cwECE (WT),0.044664946584137756,0.027847605741403818
none,cwECE (MT),0.022622444581175395,0.012149969229158602
none,cwECE (WNT),0.007363916168283469,0.004179161003997035
none,cwECE (MNT),0.0027309723399327494,0.001081563204933697
none,NLL,0.21436798178767258,0.25337995752619336
confusion,ECE (W),0.006100856450108785,0.014813364645844648
confusion,ECE (M),0.01684149280676365,0.010361658811115667
confusion,cwECE (WT),0.016847355902764725,0.02465941329281259
confusion,cwECE (MT),0.016847355902764725,0.01202743542538845
confusion,cwECE (WNT),0.0028123649171135365,0.0035646042352788
confusion,cwECE (MNT),0.004582726634773864,0.002291143398550876
confusion,NLL,0.5804385882796221,0.6103546856327081
temperature scaling,ECE (W),0.009342781353231125,0.016048168820959264
temperature scaling,ECE (M),0.008198553417778047,0.014166913680122373
temperature scaling,cwECE (WT),0.034324551465347276,0.029222348643793805
temperature scaling,cwECE (MT),0.008168813620776644,0.010020822752811069
temperature scaling,cwECE (WNT),0.0049432704498600455,0.0041167032220059295
temperature scaling,cwECE (MNT),0.0016525585324463957,0.0011929494665913446
temperature scaling,NLL,0.17971808058032934,0.278456479008803
ensemble temperature scaling,ECE (W),0.008304941253974268,0.015182227295790125
ensemble temperature scaling,ECE (M),0.007421290034818817,0.01416236347209874
ensemble temperature scaling,cwECE (WT),0.03438975344767894,0.02883742949546734
ensemble temperature scaling,cwECE (MT),0.009106586403609469,0.010185780489813534
ensemble temperature scaling,cwECE (WNT),0.005034900951450023,0.00412346270834984
ensemble temperature scaling,cwECE (MNT),0.0018922115024106571,0.0012666248080959205
ensemble temperature scaling,NLL,0.1811665231501049,0.31760079503056854
imax binning,ECE (W),0.009936086347567138,0.01663850188836593
imax binning,ECE (M),0.008494419680900924,0.01611404158366738
imax binning,cwECE (WT),0.027403604471216612,0.02719008764631215
imax binning,cwECE (MT),0.008278172868225058,0.011528579251451355
imax binning,cwECE (WNT),0.004140630747947086,0.004032086284269207
imax binning,cwECE (MNT),0.0015427067629475843,0.0011690106490043544
imax binning,NLL,0.18335609484025145,0.3173070224675927
none,ECE (W),0.028717617640892687,0.017401084420403154
none,ECE (M),0.02620811290542284,0.015068216271706536
none,cwECE (WT),0.04923480717912221,0.029201456538520288
none,cwECE (MT),0.02471583610204243,0.01711127419847302
none,cwECE (WNT),0.008179080998561322,0.004764883122807402
none,cwECE (MNT),0.0038905136490416646,0.0016844855777065262
none,NLL,0.23403363869767793,0.44230860900687236
confusion,ECE (W),0.005571615717463872,0.010948335965049372
confusion,ECE (M),0.017950449056756627,0.008859949364676704
confusion,cwECE (WT),0.01790068052330753,0.030158552056770177
confusion,cwECE (MT),0.01790068052330753,0.014849786159936637
confusion,cwECE (WNT),0.0026456266520597494,0.004261113487002918
confusion,cwECE (MNT),0.0044943653574605474,0.0026569407882027717
confusion,NLL,0.4712530073601285,0.717714136488845
temperature scaling,ECE (W),0.011273064684400296,0.01711727483804327
