calibration method,metric,model,comb
imax binning,cwECE (MT),0.016769184543327122,0.013653948907062913
imax binning,cwECE (WNT),0.00494821621939889,0.004138510560610753
imax binning,cwECE (MNT),0.0027164793181689204,0.001660724919964018
imax binning,NLL,0.1685561901884036,0.43178421723110205
none,ECE (W),0.029201965262492524,0.019518313716113553
none,ECE (M),0.028623492290576313,0.018354135718684845
none,cwECE (WT),0.044627258737377704,0.029792311162560998
none,cwECE (MT),0.02532522455626939,0.018156066748321993
none,cwECE (WNT),0.007438261747280121,0.004682295792792951
none,cwECE (MNT),0.0025665779725876263,0.0015373903907875222
none,NLL,0.22632611837012304,0.23053250364865918
confusion,ECE (W),0.003030646777673788,0.010404856853799407
confusion,ECE (M),0.009447152248658596,0.006371255533095688
confusion,cwECE (WT),0.009479850904339804,0.025219673278374342
confusion,cwECE (MT),0.009479850904339804,0.014246836861509862
confusion,cwECE (WNT),0.0017826389980514844,0.0034165671793415795
confusion,cwECE (MNT),0.003060866564013373,0.002172366950292724
confusion,NLL,0.414499952676737,0.3995115071210841
temperature scaling,ECE (W),0.00796682301593473,0.012462655946304052
temperature scaling,ECE (M),0.006176274385962016,0.008847182098442727
temperature scaling,cwECE (WT),0.03357935103512744,0.02421907636447299
temperature scaling,cwECE (MT),0.010449495434511383,0.010623073727206441
temperature scaling,cwECE (WNT),0.0047276055229052896,0.0033668758602820093
temperature scaling,cwECE (MNT),0.0023112298362101213,0.0016516266015439804
temperature scaling,NLL,0.158845722754539,0.22825542051700348
ensemble temperature scaling,ECE (W),0.008378946307309947,0.012487104576474166
ensemble temperature scaling,ECE (M),0.006269188971395365,0.008641553959764074
ensemble temperature scaling,cwECE (WT),0.03252922341838112,0.024210200335257007
ensemble temperature scaling,cwECE (MT),0.010607457521042281,0.010280150795306598
ensemble temperature scaling,cwECE (WNT),0.004630466962619513,0.0033546664920069804
ensemble temperature scaling,cwECE (MNT),0.0023525606930452038,0.0016556194752952824
ensemble temperature scaling,NLL,0.1595421102692001,0.22884738833663895
imax binning,ECE (W),0.005099320383421281,0.014000819585323069
imax binning,ECE (M),0.004351803194727777,0.011461477431016503
imax binning,cwECE (WT),0.031210980767849044,0.023934089478529905
imax binning,cwECE (MT),0.010077162675146899,0.01083736390487049
imax binning,cwECE (WNT),0.004444727978358222,0.0034852071974018845
imax binning,cwECE (MNT),0.0019950404954724625,0.0016499710738666826
imax binning,NLL,0.16851430826053537,0.23399958959332767
none,ECE (W),0.0377606996099154,0.023949476419474286
none,ECE (M),0.03699764255682627,0.023443222548509477
none,cwECE (WT),0.051104559193985134,0.034573830335624264
none,cwECE (MT),0.03275051655408707,0.018144859412934332
none,cwECE (WNT),0.008899056488843008,0.005496383340124344
none,cwECE (MNT),0.0033500290195769217,0.0015859121184531775
none,NLL,0.2852795978916155,0.3831677952574204
confusion,ECE (W),0.009064818158648848,0.01025030062927345
confusion,ECE (M),0.011902803513078907,0.010277303474504482
confusion,cwECE (WT),0.012246484668735036,0.030986830845532876
confusion,cwECE (MT),0.012246484668735036,0.017630387926250407
confusion,cwECE (WNT),0.0024498885246532756,0.0043416600832003535
confusion,cwECE (MNT),0.0032972399348149663,0.002929804635576884
confusion,NLL,0.4890142102403527,0.5688182162650863
temperature scaling,ECE (W),0.01413208873089206,0.014605220143033962
temperature scaling,ECE (M),0.008557907204837142,0.012754981383604024
temperature scaling,cwECE (WT),0.03749060971549204,0.026477169504559132
temperature scaling,cwECE (MT),0.01336921420896552,0.013787683488881564
temperature scaling,cwECE (WNT),0.0057588274217994905,0.003911590898267127
temperature scaling,cwECE (MNT),0.0026534972540598147,0.002039528045636744
temperature scaling,NLL,0.19088813095478857,0.3608162538988248
ensemble temperature scaling,ECE (W),0.009760746754839905,0.013973770351326305
ensemble temperature scaling,ECE (M),0.010545162506023574,0.012077317338639053
ensemble temperature scaling,cwECE (WT),0.03938403998491118,0.027608004888454142
ensemble temperature scaling,cwECE (MT),0.013896152613104664,0.01426922182220711
ensemble temperature scaling,cwECE (WNT),0.005931007564102913,0.003959081129103625
ensemble temperature scaling,cwECE (MNT),0.0028348681165410927,0.00206740792840356
ensemble temperature scaling,NLL,0.19100508141047884,0.360399724978713
imax binning,ECE (W),0.010100375077260375,0.016345172317187164
imax binning,ECE (M),0.010048759864732623,0.014864653320410039
imax binning,cwECE (WT),0.03159255604328122,0.026229596108098586
imax binning,cwECE (MT),0.011416013455096265,0.01298979228304191
imax binning,cwECE (WNT),0.0050045962048724385,0.004043046217325732
imax binning,cwECE (MNT),0.00249713527400816,0.001776398670498943
imax binning,NLL,0.19495228872900258,0.364718065861008
none,ECE (W),0.030748426536719074,0.01932886555618345
none,ECE (M),0.02946773793299991,0.01897099564542543
none,cwECE (WT),0.0438625304796474,0.02963873009968688
none,cwECE (MT),0.027888682098993596,0.016245972848877552
none,cwECE (WNT),0.007629159084634439,0.004710107918139798
none,cwECE (MNT),0.002692878505186847,0.0012493222323948952
none,NLL,0.23138533595394703,0.24300122888508674
confusion,ECE (W),0.011654553626253662,0.013118048415681663
confusion,ECE (M),0.012103259327292207,0.010199032117056703
confusion,cwECE (WT),0.012307740377038912,0.02453283666578075
confusion,cwECE (MT),0.012307740377038912,0.01151145931430833
confusion,cwECE (WNT),0.0021367220081527282,0.003661882556456804
confusion,cwECE (MNT),0.003676571404374711,0.001960915137322283
confusion,NLL,0.534342056698159,0.5306156983719109
temperature scaling,ECE (W),0.008797825673616946,0.014155487579462106
temperature scaling,ECE (M),0.005689965090139769,0.013278212506923308
temperature scaling,cwECE (WT),0.03774490140443237,0.02724689268003889
temperature scaling,cwECE (MT),0.010598169194761036,0.010330947568263815
temperature scaling,cwECE (WNT),0.005229279546190394,0.0038554312576085685
temperature scaling,cwECE (MNT),0.002446345743012417,0.0009425948082459545
temperature scaling,NLL,0.16064619217185136,0.23408201304259482
ensemble temperature scaling,ECE (W),0.008430993549388524,0.014649042811776723
ensemble temperature scaling,ECE (M),0.006417479568061163,0.012681055900814777
ensemble temperature scaling,cwECE (WT),0.0362347260769825,0.026312386190401826
ensemble temperature scaling,cwECE (MT),0.010853390799082534,0.009856125738650244
ensemble temperature scaling,cwECE (WNT),0.005164094399337197,0.0037127578481850284
ensemble temperature scaling,cwECE (MNT),0.0026354768717538894,0.0009417936342743323
ensemble temperature scaling,NLL,0.1622614237103375,0.23697960185726008
imax binning,ECE (W),0.008856187438074412,0.016627738096449636
imax binning,ECE (M),0.005287684540834765,0.014095721016285279
imax binning,cwECE (WT),0.032427404551066824,0.025691537135575437
imax binning,cwECE (MT),0.013399652691326553,0.012849683396781946
imax binning,cwECE (WNT),0.004776313824081787,0.003988587187554001
imax binning,cwECE (MNT),0.0025895453695854425,0.000957867314317902
imax binning,NLL,0.16951352387329702,0.24255972620596222
none,ECE (W),0.027073909620444002,0.016811126185658918
none,ECE (M),0.024747527062892932,0.015764289221034778
none,cwECE (WT),0.04151752053386069,0.025902372706199668
none,cwECE (MT),0.02293976026804909,0.014498874772344267
none,cwECE (WNT),0.006823985179296677,0.004203791011798688
none,cwECE (MNT),0.0023014039652458325,0.001640033502790485
none,NLL,0.20313463576961818,0.3192620635419949
confusion,ECE (W),0.00931927994497913,0.010385614743167449
confusion,ECE (M),0.01672830790476518,0.00701891302066603
confusion,cwECE (WT),0.016758028952302773,0.025745620778152834
confusion,cwECE (MT),0.016758028952302773,0.015152832898020729
confusion,cwECE (WNT),0.0033028554535302007,0.003512155257821961
confusion,cwECE (MNT),0.004543723340013711,0.0022541367586608645
confusion,NLL,0.40389732739655704,0.5417902964979048
temperature scaling,ECE (W),0.00991872784133893,0.011970703890669638
temperature scaling,ECE (M),0.012417334380329348,0.009719581430120696
temperature scaling,cwECE (WT),0.03513609099617448,0.023263712138787355
temperature scaling,cwECE (MT),0.0114856039250343,0.008072496885412705
temperature scaling,cwECE (WNT),0.004778635545137587,0.0033555129961095774
temperature scaling,cwECE (MNT),0.002367355250202608,0.0011833472532185993
temperature scaling,NLL,0.14999684291709417,0.40690603918557416
ensemble temperature scaling,ECE (W),0.010288633067165778,0.012637812191124956
ensemble temperature scaling,ECE (M),0.012560338301280826,0.009671422231987315
ensemble temperature scaling,cwECE (WT),0.03572552590907566,0.02429573445026253
ensemble temperature scaling,cwECE (MT),0.011929511165292065,0.007892787116542462
ensemble temperature scaling,cwECE (WNT),0.004876235871802342,0.0034566178545705644
ensemble temperature scaling,cwECE (MNT),0.0025383389756394345,0.0013121193079805604
ensemble temperature scaling,NLL,0.15074483564555177,0.4104674113847534
imax binning,ECE (W),0.008332581457843987,0.013191016680301641
imax binning,ECE (M),0.007642315971118344,0.011891170128539371
imax binning,cwECE (WT),0.030689113127410662,0.022970125096768657
imax binning,cwECE (MT),0.011334521514215334,0.010991499202324813
imax binning,cwECE (WNT),0.004497297306186469,0.00355979309857347
imax binning,cwECE (MNT),0.0019894930969610947,0.0014133737111609653
imax binning,NLL,0.15835934012648464,0.41585704393240897
none,ECE (W),0.030102178802092927,0.018420105617733953
none,ECE (M),0.029726138244072588,0.017640740673351456
none,cwECE (WT),0.044108602828279435,0.027910199535138697
none,cwECE (MT),0.024756799191415862,0.0139994617296883
none,cwECE (WNT),0.007397126022497797,0.004457322802344535
none,cwECE (MNT),0.002925263073003291,0.001586632162177985
none,NLL,0.21265138093261332,0.20113825026407384
confusion,ECE (W),0.0011617417405057609,0.012002938912893404
confusion,ECE (M),0.006499901296672301,0.012172539950038233
confusion,cwECE (WT),0.006479410762768678,0.028368078818164527
confusion,cwECE (MT),0.006479410762768678,0.013426851981697196
confusion,cwECE (WNT),0.001662296243751317,0.004076496309635824
confusion,cwECE (MNT),0.0032198598357482287,0.0025373610220990697
confusion,NLL,0.5004376193240737,0.5720463907177096
temperature scaling,ECE (W),0.0056150120192796065,0.014280653161851578
temperature scaling,ECE (M),0.006351026255683412,0.011263988374930891
temperature scaling,cwECE (WT),0.03461365893936347,0.024708348783228456
temperature scaling,cwECE (MT),0.012902368029649735,0.01012137581359127
temperature scaling,cwECE (WNT),0.005195682997620621,0.0037090804489811106
temperature scaling,cwECE (MNT),0.002625349403938871,0.0016897750137435709
temperature scaling,NLL,0.15274498341484782,0.3124419806599728
ensemble temperature scaling,ECE (W),0.007945812525353351,0.012964291922830886
ensemble temperature scaling,ECE (M),0.0068444476604187345,0.010807365242056383
ensemble temperature scaling,cwECE (WT),0.03526395081116379,0.023996935766872774
ensemble temperature scaling,cwECE (MT),0.012508344284552445,0.00975352166284807
ensemble temperature scaling,cwECE (WNT),0.005399565879165962,0.003584415273998586
ensemble temperature scaling,cwECE (MNT),0.0028472387979929714,0.0017095598177894924
ensemble temperature scaling,NLL,0.15311301722952225,0.3149068234780216
imax binning,ECE (W),0.010448901159247195,0.013738888679604717
imax binning,ECE (M),0.011755200119408223,0.01293360505566006
imax binning,cwECE (WT),0.03189880980759817,0.022303908185621498
imax binning,cwECE (MT),0.013206574945539451,0.011123064765517545
imax binning,cwECE (WNT),0.004861420918545351,0.0035593881821008935
imax binning,cwECE (MNT),0.002522400955976711,0.0016619437835991985
