calibration method,metric,model,comb
temperature scaling,ECE (M),0.005689965090139769,0.009497026587179524
temperature scaling,cwECE (WT),0.03774490140443237,0.021802186466007574
temperature scaling,cwECE (MT),0.010598169194761036,0.009247123312154671
temperature scaling,cwECE (WNT),0.005229279546190394,0.00292234277719471
temperature scaling,cwECE (MNT),0.002446345743012417,0.001036797332950461
temperature scaling,NLL,0.16064619217185136,0.13479639738150068
ensemble temperature scaling,ECE (W),0.008430993549388524,0.010142371651350046
ensemble temperature scaling,ECE (M),0.006417479568061163,0.009797533523563981
ensemble temperature scaling,cwECE (WT),0.0362347260769825,0.022118145323979287
ensemble temperature scaling,cwECE (MT),0.010853390799082534,0.009158682212830095
ensemble temperature scaling,cwECE (WNT),0.005164094399337197,0.0029485896476768463
ensemble temperature scaling,cwECE (MNT),0.0026354768717538894,0.0010378284904292412
ensemble temperature scaling,NLL,0.1622614237103375,0.1350618042416361
imax binning,ECE (W),0.008856187438074412,0.011178813100515954
imax binning,ECE (M),0.005287684540834765,0.010267643669491828
imax binning,cwECE (WT),0.032427404551066824,0.020340953061176618
imax binning,cwECE (MT),0.013399652691326553,0.009212625625133336
imax binning,cwECE (WNT),0.004776313824081787,0.003096514212771072
imax binning,cwECE (MNT),0.0025895453695854425,0.0009951075318359638
imax binning,NLL,0.16951352387329702,0.14019464687446873
none,ECE (W),0.027073909620444002,0.01682185356118527
none,ECE (M),0.024747527062892932,0.016665247011632328
none,cwECE (WT),0.04151752053386069,0.026317232475849706
none,cwECE (MT),0.02293976026804909,0.013427873034190182
none,cwECE (WNT),0.006823985179296677,0.004038341256811953
none,cwECE (MNT),0.0023014039652458325,0.0014991356552785918
none,NLL,0.20313463576961818,0.2879212939308197
confusion,ECE (W),0.00931927994497913,0.012686351997763204
confusion,ECE (M),0.01672830790476518,0.010443549278531108
confusion,cwECE (WT),0.016758028952302773,0.021726710016300565
confusion,cwECE (MT),0.016758028952302773,0.012294148467305959
confusion,cwECE (WNT),0.0033028554535302007,0.0029906914229657897
confusion,cwECE (MNT),0.004543723340013711,0.0018294884855069333
confusion,NLL,0.40389732739655704,0.4288362244944469
temperature scaling,ECE (W),0.00991872784133893,0.010895764984249903
temperature scaling,ECE (M),0.012417334380329348,0.009022526093378619
temperature scaling,cwECE (WT),0.03513609099617448,0.022354964382240848
temperature scaling,cwECE (MT),0.0114856039250343,0.009433355531808175
temperature scaling,cwECE (WNT),0.004778635545137587,0.0031164819276175513
temperature scaling,cwECE (MNT),0.002367355250202608,0.001476614357928506
temperature scaling,NLL,0.14999684291709417,0.25765187227374964
ensemble temperature scaling,ECE (W),0.010288633067165778,0.011096840274390826
ensemble temperature scaling,ECE (M),0.012560338301280826,0.008136083345070124
ensemble temperature scaling,cwECE (WT),0.03572552590907566,0.023252773333249495
ensemble temperature scaling,cwECE (MT),0.011929511165292065,0.00988143623927715
ensemble temperature scaling,cwECE (WNT),0.004876235871802342,0.0031941821145676174
ensemble temperature scaling,cwECE (MNT),0.0025383389756394345,0.0015308559436384354
ensemble temperature scaling,NLL,0.15074483564555177,0.2580492750281477
imax binning,ECE (W),0.008332581457843987,0.010968354233169032
imax binning,ECE (M),0.007642315971118344,0.009574696303017598
imax binning,cwECE (WT),0.030689113127410662,0.01951609680648231
imax binning,cwECE (MT),0.011334521514215334,0.011347148591395054
imax binning,cwECE (WNT),0.004497297306186469,0.003013987777973213
imax binning,cwECE (MNT),0.0019894930969610947,0.0014789029915832689
imax binning,NLL,0.15835934012648464,0.262142873557419
none,ECE (W),0.030102178802092927,0.016224582872659068
none,ECE (M),0.029726138244072588,0.016224876558012222
none,cwECE (WT),0.044108602828279435,0.023901060040468467
none,cwECE (MT),0.024756799191415862,0.011476727811092529
none,cwECE (WNT),0.007397126022497797,0.003616618887367044
none,cwECE (MNT),0.002925263073003291,0.0009104985559770511
none,NLL,0.21265138093261332,0.24370160762759316
confusion,ECE (W),0.0011617417405057609,0.009021087820869151
confusion,ECE (M),0.006499901296672301,0.007274906169216311
confusion,cwECE (WT),0.006479410762768678,0.022770752423650946
confusion,cwECE (MT),0.006479410762768678,0.011940379883366164
confusion,cwECE (WNT),0.001662296243751317,0.0032160868586048412
confusion,cwECE (MNT),0.0032198598357482287,0.00195767241111477
confusion,NLL,0.5004376193240737,0.4579482124492081
temperature scaling,ECE (W),0.0056150120192796065,0.009164712710317074
temperature scaling,ECE (M),0.006351026255683412,0.005458115150178024
temperature scaling,cwECE (WT),0.03461365893936347,0.016328754965813985
temperature scaling,cwECE (MT),0.012902368029649735,0.007579569675081608
temperature scaling,cwECE (WNT),0.005195682997620621,0.00243497045487502
temperature scaling,cwECE (MNT),0.002625349403938871,0.000756877266427247
temperature scaling,NLL,0.15274498341484782,0.21120059207787756
ensemble temperature scaling,ECE (W),0.007945812525353351,0.009442267849249992
ensemble temperature scaling,ECE (M),0.0068444476604187345,0.005782608092751859
ensemble temperature scaling,cwECE (WT),0.03526395081116379,0.01744380551571437
ensemble temperature scaling,cwECE (MT),0.012508344284552445,0.007067673530397564
ensemble temperature scaling,cwECE (WNT),0.005399565879165962,0.002508495336573713
ensemble temperature scaling,cwECE (MNT),0.0028472387979929714,0.0008459950385476683
ensemble temperature scaling,NLL,0.15311301722952225,0.2102221666768097
imax binning,ECE (W),0.010448901159247195,0.009630178566051112
imax binning,ECE (M),0.011755200119408223,0.007616943785531719
imax binning,cwECE (WT),0.03189880980759817,0.016611871390839132
imax binning,cwECE (MT),0.013206574945539451,0.007892028321059012
imax binning,cwECE (WNT),0.004861420918545351,0.0025315790333188272
imax binning,cwECE (MNT),0.002522400955976711,0.0008301024398491462
imax binning,NLL,0.15965450181276378,0.21390570470421774
none,ECE (W),0.029647179613510814,0.019492006908042078
none,ECE (M),0.0292424374918143,0.01756391620214573
none,cwECE (WT),0.04756190238498864,0.02675980243619781
none,cwECE (MT),0.0254761672797506,0.014101028136409895
none,cwECE (WNT),0.007720378465628071,0.004170255775763134
none,cwECE (MNT),0.0025440646589594885,0.0011361497052896818
none,NLL,0.2190326861742564,0.4097205867351839
confusion,ECE (W),0.007320134702861588,0.009571111673484237
confusion,ECE (M),0.009835040663078517,0.008587132577667866
confusion,cwECE (WT),0.009831952895782948,0.021015900661768554
confusion,cwECE (MT),0.009831952895782948,0.012069863620017416
confusion,cwECE (WNT),0.0021545290184966583,0.0030429576483687283
confusion,cwECE (MNT),0.0035379073785540916,0.0016422032915998689
confusion,NLL,0.4263679906051192,0.5805646733385674
temperature scaling,ECE (W),0.006880365418892035,0.012362496096562297
temperature scaling,ECE (M),0.006484563297137882,0.0124298676128015
temperature scaling,cwECE (WT),0.03765402850686188,0.021815847141096304
temperature scaling,cwECE (MT),0.01009601443656782,0.00983912247263884
temperature scaling,cwECE (WNT),0.005070475772835268,0.0032949467857140446
temperature scaling,cwECE (MNT),0.0021515947270626294,0.0010897374630753618
temperature scaling,NLL,0.15922604683322097,0.4127102459247335
ensemble temperature scaling,ECE (W),0.009561013148090039,0.01271293450187289
ensemble temperature scaling,ECE (M),0.00656505430044576,0.01153046343947953
ensemble temperature scaling,cwECE (WT),0.036292531766321814,0.022088377774832146
ensemble temperature scaling,cwECE (MT),0.010710577720033717,0.009568780984454427
ensemble temperature scaling,cwECE (WNT),0.004935160216614948,0.0032996152646899398
ensemble temperature scaling,cwECE (MNT),0.0024034209921771346,0.0010931317112399073
ensemble temperature scaling,NLL,0.16079016216765601,0.4145672280789913
imax binning,ECE (W),0.005992419106561291,0.014701229308416199
imax binning,ECE (M),0.005992419106561266,0.01338815151175375
imax binning,cwECE (WT),0.027687936808214776,0.02096379454674585
imax binning,cwECE (MT),0.01060870559964505,0.012922766300709742
imax binning,cwECE (WNT),0.0038847562308783937,0.0034772083105770895
imax binning,cwECE (MNT),0.0018094926521670552,0.0011540889376300267
imax binning,NLL,0.1699050813496064,0.42037741261045736
none,ECE (W),0.03251077261567125,0.019752597413706087
none,ECE (M),0.03251177103320757,0.01915117690251751
none,cwECE (WT),0.045830680177701,0.028467539798123397
none,cwECE (MT),0.02771558664340982,0.01618737154478995
none,cwECE (WNT),0.007838432655673393,0.004545931701812875
none,cwECE (MNT),0.0035173447957699048,0.000894021967455844
none,NLL,0.23558304493095616,0.37479888207192485
confusion,ECE (W),0.0028179055946871484,0.015062791500656304
confusion,ECE (M),0.006431930548859378,0.009207667926497628
confusion,cwECE (WT),0.006510244843995728,0.026930782805903757
confusion,cwECE (MT),0.006510244843995728,0.010538390242826007
confusion,cwECE (WNT),0.0011685663352830717,0.0036645184841010738
confusion,cwECE (MNT),0.002753094430343105,0.0015327791351282829
confusion,NLL,0.3466719442368892,0.46759627664165754
temperature scaling,ECE (W),0.004008173583247067,0.012163326224857123
temperature scaling,ECE (M),0.004951723640133269,0.01000927441113372
temperature scaling,cwECE (WT),0.03220396925225331,0.02127520288704023
temperature scaling,cwECE (MT),0.014715494127167786,0.00877848643438281
temperature scaling,cwECE (WNT),0.004872032679770424,0.0031528008408682417
temperature scaling,cwECE (MNT),0.003211301528653146,0.000867864174186941
temperature scaling,NLL,0.1621205781148114,0.37141415182843707
ensemble temperature scaling,ECE (W),0.005410466575792533,0.012058374358666392
ensemble temperature scaling,ECE (M),0.008615256901777656,0.008132605139111836
ensemble temperature scaling,cwECE (WT),0.03271599047757144,0.021383301840697356
ensemble temperature scaling,cwECE (MT),0.015424010198763697,0.008335843879859358
ensemble temperature scaling,cwECE (WNT),0.005064580394924239,0.00307883879054839
ensemble temperature scaling,cwECE (MNT),0.003543131335457964,0.0008561190708411187
ensemble temperature scaling,NLL,0.16441389350039756,0.37269835686872715
imax binning,ECE (W),0.005706441828105965,0.01209508748642543
imax binning,ECE (M),0.005313125034647974,0.011215721749390823
imax binning,cwECE (WT),0.02671718863412223,0.02196512362904434
imax binning,cwECE (MT),0.014597161038079185,0.011840286117513681
imax binning,cwECE (WNT),0.00446674452138846,0.0034525101943728488
imax binning,cwECE (MNT),0.002784792614318476,0.0009102680707893674
imax binning,NLL,0.1754592451625658,0.3798362776837839
none,ECE (W),0.028142069011926694,0.016570863760616283
none,ECE (M),0.028153067976236328,0.015938395364180742
none,cwECE (WT),0.04437546569841623,0.025015606979615145
none,cwECE (MT),0.026965219651261047,0.014659580631126915
none,cwECE (WNT),0.007690971178425958,0.003930361976443583
none,cwECE (MNT),0.0024886065152507917,0.0014797420023158919
none,NLL,0.22273151073594558,0.3317972005420861
confusion,ECE (W),0.002804301599166759,0.013201732384682278
confusion,ECE (M),0.015296642548910038,0.013041585853603379
confusion,cwECE (WT),0.015373866037308892,0.028894786961549145
confusion,cwECE (MT),0.015373866037308892,0.01531127039338655
confusion,cwECE (WNT),0.0026931959156071754,0.004193234631986155
confusion,cwECE (MNT),0.00441843305674369,0.0025580517350859253
confusion,NLL,0.5732008293638546,0.7328815453403251
temperature scaling,ECE (W),0.0077331004143445705,0.01466005580801243
temperature scaling,ECE (M),0.008276399868283336,0.013970647235569603
temperature scaling,cwECE (WT),0.03848317845238392,0.02324998088723652
temperature scaling,cwECE (MT),0.01200005290159883,0.012545095192608751
temperature scaling,cwECE (WNT),0.005536028934709466,0.0035305070592877123
temperature scaling,cwECE (MNT),0.002220099227224932,0.0018663380694796615
temperature scaling,NLL,0.1591954241427034,0.41698988150714916
