calibration method,metric,model,comb
ensemble temperature scaling,cwECE (MNT),0.0036931079101937187,0.0019492356248904889
ensemble temperature scaling,NLL,0.19893492368416033,0.6111483824289993
imax binning,ECE (W),0.007203336721894709,0.014429922436576075
imax binning,ECE (M),0.0030555237505462034,0.013511977366802456
imax binning,cwECE (WT),0.03590398508811476,0.025141065153386127
imax binning,cwECE (MT),0.01908323264039897,0.01305918077577052
imax binning,cwECE (WNT),0.005502905096830886,0.0037613031260653336
imax binning,cwECE (MNT),0.00347109036009416,0.002017850551815441
imax binning,NLL,0.20237717055157733,0.6106983749896137
none,ECE (W),0.031797326584657046,0.012519710563181182
none,ECE (M),0.029366295158863086,0.011533470627186246
none,cwECE (WT),0.05126319420520731,0.025459594791336877
none,cwECE (MT),0.025365770170614078,0.010941542078369703
none,cwECE (WNT),0.008476183268842245,0.0037702628348071443
none,cwECE (MNT),0.00356216043252217,0.000913109425373286
none,NLL,0.22937279993939672,0.12247490749467331
confusion,ECE (W),0.0008412429066913729,0.008265301933455023
confusion,ECE (M),0.013314733772598432,0.007303748624461366
confusion,cwECE (WT),0.013353244703506139,0.02621734099037696
confusion,cwECE (MT),0.013353244703506139,0.01262800385982899
confusion,cwECE (WNT),0.0022659235941947953,0.0036187524342268145
confusion,cwECE (MNT),0.003805017928309614,0.001936590709559084
confusion,NLL,0.5963709372376277,0.5019240612553115
temperature scaling,ECE (W),0.009146984376423398,0.009990032384800049
temperature scaling,ECE (M),0.006865983367282213,0.007797568342047456
temperature scaling,cwECE (WT),0.03869932865252819,0.020458625681353707
temperature scaling,cwECE (MT),0.014587827545038564,0.00798608816536812
temperature scaling,cwECE (WNT),0.005592937769409575,0.002894990916536244
temperature scaling,cwECE (MNT),0.00298058810281884,0.0008913754397929755
temperature scaling,NLL,0.18853937572063015,0.207697099613475
ensemble temperature scaling,ECE (W),0.009320169524325364,0.009872192654598506
ensemble temperature scaling,ECE (M),0.00688221270252144,0.0069690769080498595
ensemble temperature scaling,cwECE (WT),0.038157946518375355,0.023031462762516497
ensemble temperature scaling,cwECE (MT),0.01621529326311757,0.007751989439989506
ensemble temperature scaling,cwECE (WNT),0.005520590549277656,0.0031188025581559073
ensemble temperature scaling,cwECE (MNT),0.00330987758262771,0.0009007889722136246
ensemble temperature scaling,NLL,0.19122610541842933,0.2158444055941312
imax binning,ECE (W),0.00947520631177273,0.009810137167048993
imax binning,ECE (M),0.007879577896472107,0.008590363824079137
imax binning,cwECE (WT),0.029122151716290838,0.020012550887669976
imax binning,cwECE (MT),0.013653100151467848,0.008627511957920022
imax binning,cwECE (WNT),0.004372927609100019,0.0029507696135205575
imax binning,cwECE (MNT),0.0023052695932085,0.0008961400117014773
imax binning,NLL,0.1914350429039448,0.21615940474735076
none,ECE (W),0.03135226199030873,0.01645301532505984
none,ECE (M),0.030330326110124588,0.015302802613183907
none,cwECE (WT),0.05246135522308393,0.02731130988920876
none,cwECE (MT),0.026522542017537128,0.013381441225860446
none,cwECE (WNT),0.008549549044320112,0.00409224998449653
none,cwECE (MNT),0.004126104811938536,0.0013966754545287042
none,NLL,0.230941607799874,0.45413910664563045
confusion,ECE (W),0.004087029843211424,0.00956238628344486
confusion,ECE (M),0.012350752365390034,0.006625422213399353
confusion,cwECE (WT),0.01250005529690088,0.02521869108160728
confusion,cwECE (MT),0.01250005529690088,0.010292705249893879
confusion,cwECE (WNT),0.0023663967662344576,0.003436250344265037
confusion,cwECE (MNT),0.003846439280531514,0.0018522573762795758
confusion,NLL,0.3512252356604769,0.5808329083521158
temperature scaling,ECE (W),0.013658553560316478,0.011916669120246214
temperature scaling,ECE (M),0.010264479871048499,0.011126308110041956
temperature scaling,cwECE (WT),0.0402935393112563,0.022816957850593414
temperature scaling,cwECE (MT),0.013798144942615961,0.010428667570738882
temperature scaling,cwECE (WNT),0.005636880913559705,0.0033713900046372256
temperature scaling,cwECE (MNT),0.0028522093756108277,0.001139781743573914
temperature scaling,NLL,0.1864656440139627,0.5164556201754065
ensemble temperature scaling,ECE (W),0.012802584200772538,0.011825791757327057
ensemble temperature scaling,ECE (M),0.010844215702376,0.0112622593776645
ensemble temperature scaling,cwECE (WT),0.041685603097385435,0.02252129813103568
ensemble temperature scaling,cwECE (MT),0.014590584492414604,0.010656739899971518
ensemble temperature scaling,cwECE (WNT),0.005782512926988771,0.0033157559285954775
ensemble temperature scaling,cwECE (MNT),0.002962244405977804,0.0012435651573261956
ensemble temperature scaling,NLL,0.18741911913290482,0.5217536637260498
imax binning,ECE (W),0.008858012623279858,0.012520058965041075
imax binning,ECE (M),0.00835714906542145,0.011841500102187772
imax binning,cwECE (WT),0.03300516026154703,0.021352830774188515
imax binning,cwECE (MT),0.016400844407130747,0.011275339509511699
imax binning,cwECE (WNT),0.004790772607171691,0.003279132593215932
imax binning,cwECE (MNT),0.002650604767471571,0.0011032065188973496
imax binning,NLL,0.19346563113355267,0.5213771283109643
none,ECE (W),0.032271983981132485,0.014047934128973606
none,ECE (M),0.029015181402365375,0.013482236841783412
none,cwECE (WT),0.0479634181477301,0.023021956250117583
none,cwECE (MT),0.0255184498897148,0.01299791465247554
none,cwECE (WNT),0.008117257792260035,0.003537016182699397
none,cwECE (MNT),0.004042302464694595,0.0013137214321322847
none,NLL,0.24591871913694233,0.15917143804976464
confusion,ECE (W),0.007414223934943785,0.0085536349707298
confusion,ECE (M),0.014764175494084765,0.00741224154870134
confusion,cwECE (WT),0.014750661109799968,0.020191009307337686
confusion,cwECE (MT),0.014750661109799968,0.010661823592120886
confusion,cwECE (WNT),0.0028785527514940358,0.00288326846967011
confusion,cwECE (MNT),0.00391226207286912,0.0017192797891605206
confusion,NLL,0.5607056967040079,0.4556605211973801
temperature scaling,ECE (W),0.01255094751108699,0.010631837813055321
temperature scaling,ECE (M),0.010203373392331905,0.008755549550371234
temperature scaling,cwECE (WT),0.03749681981301471,0.019692996699434088
temperature scaling,cwECE (MT),0.014979420587813189,0.008521493775444422
temperature scaling,cwECE (WNT),0.005701364209521073,0.003013252878386285
temperature scaling,cwECE (MNT),0.0027471325566494655,0.0009275940986474867
temperature scaling,NLL,0.19925221973628265,0.2100460339407812
ensemble temperature scaling,ECE (W),0.011786039311770831,0.011007905890607092
ensemble temperature scaling,ECE (M),0.010019489342603653,0.008544296448388285
ensemble temperature scaling,cwECE (WT),0.03865146571772819,0.020799766984435322
ensemble temperature scaling,cwECE (MT),0.015033687431942186,0.007580329915600243
ensemble temperature scaling,cwECE (WNT),0.005699893559478069,0.003072346839169603
ensemble temperature scaling,cwECE (MNT),0.002905059899161449,0.0009466907240201237
ensemble temperature scaling,NLL,0.19924890267529477,0.21522465664987542
imax binning,ECE (W),0.007027964779287345,0.010924421766820465
imax binning,ECE (M),0.005158399561896164,0.009661151582948398
imax binning,cwECE (WT),0.03191821802555763,0.019740640311355563
imax binning,cwECE (MT),0.014063015727290804,0.008569801971980312
imax binning,cwECE (WNT),0.004750298695588869,0.00305506424015634
imax binning,cwECE (MNT),0.0023033232177114187,0.0009814646579810228
imax binning,NLL,0.20442075613817587,0.21851565152152677
none,ECE (W),0.03314439500371622,0.015756966595533238
none,ECE (M),0.02925079247355462,0.014076005119592574
none,cwECE (WT),0.05042581555479155,0.028302336667899736
none,cwECE (MT),0.028404512348066974,0.010101116135483998
none,cwECE (WNT),0.008793456583733632,0.003969299189478205
none,cwECE (MNT),0.005151131683104307,0.0011300497323954522
none,NLL,0.253341927307115,0.22494797063075184
confusion,ECE (W),0.0007320233825467069,0.007673282839689226
confusion,ECE (M),0.01091293846993506,0.005538751642342168
confusion,cwECE (WT),0.010919706742274982,0.02170901970524719
confusion,cwECE (MT),0.010919706742274982,0.011169641092955063
confusion,cwECE (WNT),0.002552604490253212,0.002985541282531905
confusion,cwECE (MNT),0.004016845106106532,0.0017481617227847177
confusion,NLL,0.5550569116139427,0.4525418551044744
temperature scaling,ECE (W),0.011440932103941499,0.007741284130692808
temperature scaling,ECE (M),0.011036656575526967,0.004742050277807916
temperature scaling,cwECE (WT),0.039007269068464766,0.020121547294054888
temperature scaling,cwECE (MT),0.0162657227929894,0.006476880986593235
temperature scaling,cwECE (WNT),0.0057895702860754255,0.0027191535626010315
temperature scaling,cwECE (MNT),0.0031749154879523026,0.0008887252862836712
temperature scaling,NLL,0.2028985773180785,0.20851834184951204
ensemble temperature scaling,ECE (W),0.01118462803806499,0.007124862661849074
ensemble temperature scaling,ECE (M),0.010947934214116726,0.004495293299990698
ensemble temperature scaling,cwECE (WT),0.03752582499595338,0.019813782075513382
ensemble temperature scaling,cwECE (MT),0.01626195910835247,0.0064606971401829725
ensemble temperature scaling,cwECE (WNT),0.0056826267667037245,0.0026989241255923413
ensemble temperature scaling,cwECE (MNT),0.003275665116038802,0.000899091048643217
ensemble temperature scaling,NLL,0.20347997153466513,0.20892378760192074
imax binning,ECE (W),0.007936682949300066,0.008138425808023543
imax binning,ECE (M),0.007623705850066851,0.006948594310464891
imax binning,cwECE (WT),0.03154692982980735,0.020240955767974238
imax binning,cwECE (MT),0.015663640114059466,0.006899814525945902
imax binning,cwECE (WNT),0.004840983200585692,0.0028340202078458317
imax binning,cwECE (MNT),0.0029040451730728686,0.0008481612431312016
imax binning,NLL,0.20780049395170602,0.2108214703934134
none,ECE (W),0.037963519891103165,0.016558863615759267
none,ECE (M),0.035786578714847556,0.016522025815559196
none,cwECE (WT),0.05848945468068095,0.03155040352392093
none,cwECE (MT),0.02799088928084519,0.01302318948530605
none,cwECE (WNT),0.009548171506745043,0.0046532658540317465
none,cwECE (MNT),0.003889608474648144,0.0016636539269644628
none,NLL,0.26983215016196643,0.4045670526873995
confusion,ECE (W),0.009336211862927133,0.01191283987527834
confusion,ECE (M),0.010400302927297,0.008557955870315825
confusion,cwECE (WT),0.010401191480160665,0.02574118373205095
confusion,cwECE (MT),0.010401191480160665,0.01644009343148318
confusion,cwECE (WNT),0.002215044745292851,0.003936294930025383
confusion,cwECE (MNT),0.004310644386000276,0.002636701156528415
confusion,NLL,0.6225759437714283,0.7042327433670497
temperature scaling,ECE (W),0.013606077927850992,0.011769965647971678
temperature scaling,ECE (M),0.011846887835251719,0.011740260068434816
temperature scaling,cwECE (WT),0.03762183235531234,0.02377145766977192
temperature scaling,cwECE (MT),0.011949723578307692,0.012499515065594468
temperature scaling,cwECE (WNT),0.005360795664363951,0.0036075842914802835
temperature scaling,cwECE (MNT),0.002529279138960169,0.0015487216131870071
temperature scaling,NLL,0.2119693858645375,0.4209118350416672
ensemble temperature scaling,ECE (W),0.013060484785164868,0.012488672590879697
ensemble temperature scaling,ECE (M),0.013730155748615892,0.011575520551376967
ensemble temperature scaling,cwECE (WT),0.03871560508539978,0.024298686609483523
ensemble temperature scaling,cwECE (MT),0.013557009828250362,0.012709707966335696
ensemble temperature scaling,cwECE (WNT),0.005600947485815642,0.003661028349824464
ensemble temperature scaling,cwECE (MNT),0.0028508940499303113,0.001586882080553151
ensemble temperature scaling,NLL,0.21432692094019068,0.4248506731877798
imax binning,ECE (W),0.01565726642842305,0.014926112816954346
imax binning,ECE (M),0.013990599761762947,0.014628014452933703
imax binning,cwECE (WT),0.03636200698018653,0.024426154756528918
imax binning,cwECE (MT),0.011321699805456735,0.01502733583567108
imax binning,cwECE (WNT),0.005272050481359036,0.003908716257801892
imax binning,cwECE (MNT),0.0022752173146925337,0.0017965675494220578
imax binning,NLL,0.22609152497315071,0.4329809987239248
none,ECE (W),0.03756355648239454,0.0169835908413776
none,ECE (M),0.034822336008151385,0.016431739061366073
none,cwECE (WT),0.05440841323657989,0.030253462729303383
none,cwECE (MT),0.027927590015878263,0.012276264490730247
none,cwECE (WNT),0.009064065169064177,0.004411657753312653
none,cwECE (MNT),0.0037760493888777183,0.001190653190005753
none,NLL,0.25348709972878564,0.26155696026880865
confusion,ECE (W),0.01286003998288736,0.016235597657980556
confusion,ECE (M),0.013125282528491156,0.008640473063511548
confusion,cwECE (WT),0.012928108385854587,0.027308422056326963
confusion,cwECE (MT),0.012928108385854587,0.01155704074756413
confusion,cwECE (WNT),0.0022095620965360712,0.004120080776815598
confusion,cwECE (MNT),0.004033430349223359,0.002385411051806858
confusion,NLL,0.6940924381269665,0.7473623850409178
temperature scaling,ECE (W),0.009320271767099144,0.012947668609944889
temperature scaling,ECE (M),0.008004801410856492,0.011674082553208011
temperature scaling,cwECE (WT),0.040256090649781084,0.02432364781812005
temperature scaling,cwECE (MT),0.01764228624660829,0.01132764689462828
temperature scaling,cwECE (WNT),0.005367340751861993,0.0036700500934321784
temperature scaling,cwECE (MNT),0.0029625767859646685,0.0011548693792624036
temperature scaling,NLL,0.20298871524855297,0.3784173300146425
ensemble temperature scaling,ECE (W),0.006347544319872779,0.013502132341620177
ensemble temperature scaling,ECE (M),0.011109941889299452,0.012003225049270266
ensemble temperature scaling,cwECE (WT),0.039665149565478064,0.024862457889393622
ensemble temperature scaling,cwECE (MT),0.018406992872680404,0.01114234080684941
ensemble temperature scaling,cwECE (WNT),0.0053448717062341035,0.003706257198300627
ensemble temperature scaling,cwECE (MNT),0.0032761315416145855,0.0011667155789847295
ensemble temperature scaling,NLL,0.20574782671024824,0.3898141423779417
imax binning,ECE (W),0.00940165122844535,0.01523936806269986
imax binning,ECE (M),0.010648063195262906,0.013672691361140433
imax binning,cwECE (WT),0.03562763148167872,0.02358230574288455
imax binning,cwECE (MT),0.017074834330969624,0.012032594439732012
imax binning,cwECE (WNT),0.005081058772755129,0.0037225443630499295
imax binning,cwECE (MNT),0.0027113868670614358,0.001209690058954455
imax binning,NLL,0.2102076489523437,0.39231213404044524
none,ECE (W),0.033100236654281634,0.012350813488806648
none,ECE (M),0.03154340595006943,0.01183276416028446
none,cwECE (WT),0.05245967008267048,0.027789450917888682
none,cwECE (MT),0.03027616529535796,0.012852175032843489
none,cwECE (WNT),0.009122540713805714,0.00396884169398549
none,cwECE (MNT),0.004374550103486687,0.0013600317997229006
none,NLL,0.24862889191898346,0.2356937714516453
confusion,ECE (W),0.001965316620578709,0.0085349103020522
confusion,ECE (M),0.009777792061954069,0.009317878365048805
confusion,cwECE (WT),0.009697772031322483,0.023251551514785355
confusion,cwECE (MT),0.009697772031322483,0.010785990579370203
confusion,cwECE (WNT),0.0017125972039572011,0.003397414180791878
confusion,cwECE (MNT),0.0034783983660655196,0.0016802526078293703
confusion,NLL,0.6388691225514852,0.5848563262761315
temperature scaling,ECE (W),0.00940499419704142,0.01023991364238987
temperature scaling,ECE (M),0.009240310457214908,0.009162549706757986
temperature scaling,cwECE (WT),0.03769837513955011,0.021042566367554243
temperature scaling,cwECE (MT),0.014905772393646943,0.009182206251461942
temperature scaling,cwECE (WNT),0.005540144271909123,0.0030823303921922993
temperature scaling,cwECE (MNT),0.0033505775376701332,0.0009331424247175661
temperature scaling,NLL,0.19990365767018173,0.2925741758009267
ensemble temperature scaling,ECE (W),0.008878905430319257,0.010632863671712189
ensemble temperature scaling,ECE (M),0.010669947367265372,0.008485535303183845
ensemble temperature scaling,cwECE (WT),0.03802621541772372,0.020856977034094108
ensemble temperature scaling,cwECE (MT),0.01566385643437202,0.009094696153775676
ensemble temperature scaling,cwECE (WNT),0.00556764202010219,0.0030734095386013302
ensemble temperature scaling,cwECE (MNT),0.0035663817068528917,0.000984204765329482
ensemble temperature scaling,NLL,0.20152723673738543,0.297640184089578
imax binning,ECE (W),0.00976085688514757,0.010628405946660832
imax binning,ECE (M),0.004419040427536826,0.009395684059365871
imax binning,cwECE (WT),0.03688297993420568,0.019682721339415767
imax binning,cwECE (MT),0.014908841182347778,0.009484671167158832
imax binning,cwECE (WNT),0.0054847246760583845,0.002950896395742903
imax binning,cwECE (MNT),0.0029019210110291663,0.0009873804119534591
imax binning,NLL,0.20146082170824617,0.29639901911985905
none,ECE (W),0.032400229344765316,0.018016900119897115
none,ECE (M),0.028345180600881554,0.017485180991313746
none,cwECE (WT),0.05056383254333293,0.031205402112044978
none,cwECE (MT),0.025669358794393464,0.014330217144437645
none,cwECE (WNT),0.008614061786982456,0.004732306100620825
none,cwECE (MNT),0.0040554552799734,0.0016320306832778454
none,NLL,0.2464943052451207,0.328615308965564
confusion,ECE (W),0.0018542508599097471,0.010359105077956034
confusion,ECE (M),0.013887848706072941,0.006158569729305187
confusion,cwECE (WT),0.0138079109218186,0.024471105020813965
confusion,cwECE (MT),0.0138079109218186,0.015039473513186652
confusion,cwECE (WNT),0.0025230594695351692,0.0036529252161495566
confusion,cwECE (MNT),0.004440290128463748,0.0023630076902321786
confusion,NLL,0.5245346985261956,0.5918474579919667
temperature scaling,ECE (W),0.013058935911401785,0.016301545680097087
temperature scaling,ECE (M),0.014673983018431098,0.013786385176210326
temperature scaling,cwECE (WT),0.04066788949760709,0.028076996357683924
temperature scaling,cwECE (MT),0.01954268278955945,0.01548292381878219
temperature scaling,cwECE (WNT),0.005780318290939701,0.004283165480891757
temperature scaling,cwECE (MNT),0.0036558230647736967,0.0016310814324848118
temperature scaling,NLL,0.20058850452734167,0.3881493485127713
ensemble temperature scaling,ECE (W),0.014988645150788822,0.016525945855755945
ensemble temperature scaling,ECE (M),0.014562076094140246,0.013709542978308878
ensemble temperature scaling,cwECE (WT),0.040884834812432345,0.027538095914890887
ensemble temperature scaling,cwECE (MT),0.019613108019808555,0.015507733219004427
ensemble temperature scaling,cwECE (WNT),0.0058529849066123315,0.004222140527999518
ensemble temperature scaling,cwECE (MNT),0.003673436749009099,0.0016408417929362079
ensemble temperature scaling,NLL,0.2007311836987588,0.3905943177450882
imax binning,ECE (W),0.007675231939315261,0.01658663441320044
imax binning,ECE (M),0.007675231939319968,0.015197931894897302
imax binning,cwECE (WT),0.030233764535567538,0.024315894994863578
imax binning,cwECE (MT),0.017551402804188154,0.01500445981951902
imax binning,cwECE (WNT),0.004785479873930022,0.00404374557435184
imax binning,cwECE (MNT),0.0031680931667864495,0.001602627064289469
imax binning,NLL,0.20537351046695004,0.3926931112043891
none,ECE (W),0.031716927925745625,0.014742265036016881
none,ECE (M),0.029343740224838263,0.01407986839991317
none,cwECE (WT),0.048080040482156874,0.025033551490997886
none,cwECE (MT),0.026371693890326748,0.015303769442686802
none,cwECE (WNT),0.008034625041639086,0.003880076050301895
none,cwECE (MNT),0.003603809477264437,0.0013538615155168473
none,NLL,0.22769856422987303,0.16973877853086317
confusion,ECE (W),0.0031020040732236045,0.009914730105382482
confusion,ECE (M),0.012804692790638781,0.00973225629498849
confusion,cwECE (WT),0.0128133085121778,0.02594922742020957
confusion,cwECE (MT),0.0128133085121778,0.014516912147293778
confusion,cwECE (WNT),0.0024890125796787044,0.003572122113743121
confusion,cwECE (MNT),0.003987314523192168,0.002081762674263854
confusion,NLL,0.5097322673298451,0.36743615646990113
temperature scaling,ECE (W),0.009293664853084953,0.011305488473490284
temperature scaling,ECE (M),0.004158656233437946,0.009322216261315214
temperature scaling,cwECE (WT),0.03831341141227724,0.0220492121462599
temperature scaling,cwECE (MT),0.014485484310931782,0.009898081219826297
temperature scaling,cwECE (WNT),0.005524458767001317,0.003249072175131762
temperature scaling,cwECE (MNT),0.002797888079086835,0.0012234936543789902
temperature scaling,NLL,0.18684261553708958,0.1528493953760909
ensemble temperature scaling,ECE (W),0.01166903316833669,0.010586195093268563
ensemble temperature scaling,ECE (M),0.006317671239196777,0.008844431061226172
ensemble temperature scaling,cwECE (WT),0.03905981376972908,0.02317274498118902
ensemble temperature scaling,cwECE (MT),0.014991940659266794,0.009843742187994126
ensemble temperature scaling,cwECE (WNT),0.005595339287498871,0.0033592643216775035
ensemble temperature scaling,cwECE (MNT),0.003233006849507009,0.0012137500344733276
ensemble temperature scaling,NLL,0.1896115087310857,0.15409941998355772
imax binning,ECE (W),0.007384252156022439,0.011481183950076228
imax binning,ECE (M),0.004816700533606733,0.009884686200266841
imax binning,cwECE (WT),0.028224539086831712,0.021987037248889653
imax binning,cwECE (MT),0.011785730766998303,0.009991341198210569
imax binning,cwECE (WNT),0.004275724064160669,0.003287487931646653
imax binning,cwECE (MNT),0.0027502115899637964,0.00121377957202915
imax binning,NLL,0.18928800712384597,0.15431824479411851
none,ECE (W),0.036722362041473444,0.015788062667856456
none,ECE (M),0.03063990807533264,0.015260670436712129
none,cwECE (WT),0.05217860613230553,0.028670811791901556
none,cwECE (MT),0.02676413316038227,0.01610964462263386
none,cwECE (WNT),0.008691279103625485,0.004020170349833361
none,cwECE (MNT),0.003581055494303252,0.001883175845853732
none,NLL,0.24683407127457008,0.23781999712297852
confusion,ECE (W),0.006468945457102185,0.00971281758938174
confusion,ECE (M),0.008070965534879179,0.007606932480304666
confusion,cwECE (WT),0.008079502699431307,0.02493883943345336
confusion,cwECE (MT),0.008079502699431307,0.010389799134531438
confusion,cwECE (WNT),0.0019386490836567779,0.0034506747271765975
confusion,cwECE (MNT),0.003355384964698396,0.0020048026307642286
confusion,NLL,0.6406367373934451,0.6085983770476
temperature scaling,ECE (W),0.0123034589295058,0.011735705796523816
temperature scaling,ECE (M),0.006179801265398686,0.010161741817844896
temperature scaling,cwECE (WT),0.03935755496628385,0.024604223857373854
temperature scaling,cwECE (MT),0.014775964027017127,0.011029768149637846
temperature scaling,cwECE (WNT),0.005837239716249318,0.0034603961257311635
temperature scaling,cwECE (MNT),0.0029728486787270318,0.001511426198224121
temperature scaling,NLL,0.1991604007323261,0.29368465804780985
ensemble temperature scaling,ECE (W),0.009901523985679225,0.010743271563446932
ensemble temperature scaling,ECE (M),0.006490127960125943,0.009783284619204325
ensemble temperature scaling,cwECE (WT),0.04081232102720801,0.02397928905975113
ensemble temperature scaling,cwECE (MT),0.014683976867010926,0.011054990972556394
ensemble temperature scaling,cwECE (WNT),0.005940641250134258,0.003395739843354003
ensemble temperature scaling,cwECE (MNT),0.0032143701869944536,0.0014832925552501742
ensemble temperature scaling,NLL,0.20128660891395286,0.2991138227829686
imax binning,ECE (W),0.004179777539974171,0.011403216728305432
imax binning,ECE (M),0.004301582637547862,0.010057872609112105
imax binning,cwECE (WT),0.027431491978666754,0.022122067742231
imax binning,cwECE (MT),0.013186422416794744,0.0120192135344241
imax binning,cwECE (WNT),0.004463759944766157,0.003234981810630365
imax binning,cwECE (MNT),0.0027542978844981056,0.001467578626474563
imax binning,NLL,0.20437020140424678,0.29841165735298886
none,ECE (W),0.03529611694812783,0.020301215271100587
none,ECE (M),0.03435640867551168,0.018840868480144275
none,cwECE (WT),0.053690109589469126,0.031553231727275824
none,cwECE (MT),0.02976517371782635,0.016855998532421944
none,cwECE (WNT),0.00914157127741574,0.004884299127110884
none,cwECE (MNT),0.00497026678177544,0.0019870460624386533
none,NLL,0.26393137444160486,0.4804609031794034
confusion,ECE (W),0.015013439699427722,0.012025429664958487
confusion,ECE (M),0.01725429852400434,0.01178942986041355
confusion,cwECE (WT),0.01735091934693015,0.027388521441292356
confusion,cwECE (MT),0.01735091934693015,0.015711064392631625
confusion,cwECE (WNT),0.0032879603829786552,0.004317555534862295
confusion,cwECE (MNT),0.004660065811271463,0.002604490943451639
confusion,NLL,0.624519519612461,0.7864807817905074
temperature scaling,ECE (W),0.010855841763036327,0.01590677316412971
temperature scaling,ECE (M),0.009237138745698922,0.015562078552166741
temperature scaling,cwECE (WT),0.04279036747521442,0.029496287883088602
temperature scaling,cwECE (MT),0.016614697048273865,0.0151499983901351
temperature scaling,cwECE (WNT),0.0059983763477875224,0.0044856983209054695
temperature scaling,cwECE (MNT),0.0033362391689386608,0.001980232863865787
temperature scaling,NLL,0.21064831377299256,0.5417123963625192
ensemble temperature scaling,ECE (W),0.011127218398350052,0.01558180999986484
ensemble temperature scaling,ECE (M),0.011643718957210962,0.015053160224918613
ensemble temperature scaling,cwECE (WT),0.04106926068830904,0.03099650201176809
ensemble temperature scaling,cwECE (MT),0.017212209209263103,0.015216566851379777
ensemble temperature scaling,cwECE (WNT),0.005837246559438089,0.004669773390114125
ensemble temperature scaling,cwECE (MNT),0.003593192340273191,0.0020011466420481313
ensemble temperature scaling,NLL,0.21241152359603496,0.5473158959366223
imax binning,ECE (W),0.009128845064630499,0.016195530551747706
imax binning,ECE (M),0.006848374201136971,0.016048764920678946
imax binning,cwECE (WT),0.032272176167332745,0.026026611110388058
imax binning,cwECE (MT),0.017672329618812283,0.015651262425923126
imax binning,cwECE (WNT),0.004882117197844708,0.004170219646703281
imax binning,cwECE (MNT),0.0031236385998921617,0.0019200095496828677
imax binning,NLL,0.214985158205066,0.5472807436385945
none,ECE (W),0.03613884084423385,0.016756787038332138
none,ECE (M),0.03068258747458458,0.015975888924330977
none,cwECE (WT),0.04969398215188923,0.028661520973944317
none,cwECE (MT),0.026440557981566536,0.013596711494232019
none,cwECE (WNT),0.008355099044215752,0.004324132569137614
none,cwECE (MNT),0.0035462263667636537,0.001569683698804877
none,NLL,0.2392331991743802,0.2394848987371253
confusion,ECE (W),0.003132923972278881,0.01096361691814787
confusion,ECE (M),0.015019100951919061,0.008812113996367667
confusion,cwECE (WT),0.015151173036619314,0.025357352060965482
confusion,cwECE (MT),0.015151173036619314,0.010552065432510308
confusion,cwECE (WNT),0.0026870099249325665,0.0038308578537372003
confusion,cwECE (MNT),0.0044582005160576895,0.001825382468799828
confusion,NLL,0.5229852294230927,0.550991308488774
temperature scaling,ECE (W),0.012995387178371896,0.01278365335651175
temperature scaling,ECE (M),0.008571794343525431,0.010844609736648247
temperature scaling,cwECE (WT),0.03880575958244937,0.023518070041849217
temperature scaling,cwECE (MT),0.013915628582503703,0.01041261686395788
temperature scaling,cwECE (WNT),0.005778321777228275,0.003587387644130145
temperature scaling,cwECE (MNT),0.0029810197867526462,0.0013864237752722465
temperature scaling,NLL,0.1960944002507577,0.3288526227453837
ensemble temperature scaling,ECE (W),0.012191624839010186,0.01286473216022774
ensemble temperature scaling,ECE (M),0.008655823320713388,0.01082563505580451
ensemble temperature scaling,cwECE (WT),0.037340681457735794,0.02453160855072269
ensemble temperature scaling,cwECE (MT),0.014402986196617496,0.010360119804276039
ensemble temperature scaling,cwECE (WNT),0.005648533205204349,0.003699364522580513
ensemble temperature scaling,cwECE (MNT),0.003155533690105866,0.0014315544263388802
ensemble temperature scaling,NLL,0.19778120677088987,0.33847295405072986
imax binning,ECE (W),0.007796294572304097,0.014450399278378042
imax binning,ECE (M),0.005666161578247893,0.012611087410078187
imax binning,cwECE (WT),0.027145681067849113,0.02140772205444985
imax binning,cwECE (MT),0.012909384617319936,0.012825210323037406
imax binning,cwECE (WNT),0.00460045143962523,0.0035062173247712852
imax binning,cwECE (MNT),0.0025715359148746984,0.0013811604089518739
imax binning,NLL,0.2027831033226851,0.34175640270261326
