calibration method,metric,model,comb
ensemble temperature scaling,cwECE (MT),0.02214518936309189,0.011331805450018422
ensemble temperature scaling,cwECE (WNT),0.007424375738019162,0.003969347402103962
ensemble temperature scaling,cwECE (MNT),0.004540007347599287,0.001452405520092967
ensemble temperature scaling,NLL,0.3392760596311036,0.47637828511680874
imax binning,ECE (W),0.009170581700942057,0.015000252641779586
imax binning,ECE (M),0.009170581700942065,0.015253595949852554
imax binning,cwECE (WT),0.041140472826000626,0.029407924803456425
imax binning,cwECE (MT),0.021017359213117717,0.014471754693437061
imax binning,cwECE (WNT),0.00643731478363241,0.004327260584021837
imax binning,cwECE (MNT),0.0037882536589238986,0.0016056796845523602
imax binning,NLL,0.3461233446235799,0.47896744722821405
none,ECE (W),0.05184005333333337,0.016526408477248317
none,ECE (M),0.051472740000000065,0.014826138782738587
none,cwECE (WT),0.06784846764728367,0.027275200227907543
none,cwECE (MT),0.03519911091200549,0.013510395406493434
none,cwECE (WNT),0.012057785698994569,0.004191668881618864
none,cwECE (MNT),0.00652641429326274,0.0020686369218568122
none,NLL,0.3579053335115598,0.6742504141966541
confusion,ECE (W),0.006044939478729874,0.019049617167462358
confusion,ECE (M),0.020102489667727985,0.018228968724931297
confusion,cwECE (WT),0.019916717951926323,0.033041833002062045
confusion,cwECE (MT),0.019916717951926323,0.017374989907452988
confusion,cwECE (WNT),0.004375119343207694,0.004740442173870385
confusion,cwECE (MNT),0.0060052236560327755,0.002925404874788113
confusion,NLL,0.5829623279801214,0.8027142618325657
temperature scaling,ECE (W),0.013350347682382637,0.013329774950130935
temperature scaling,ECE (M),0.009678708362338638,0.012270306690407122
temperature scaling,cwECE (WT),0.0447702459079734,0.023061364778755374
temperature scaling,cwECE (MT),0.014896790440042237,0.01212705365969343
temperature scaling,cwECE (WNT),0.007233281684020534,0.0035823801416545336
temperature scaling,cwECE (MNT),0.0037354297317554546,0.0017568969321313265
temperature scaling,NLL,0.305562501402938,0.6975423191465959
ensemble temperature scaling,ECE (W),0.01145042167318331,0.013992232359578445
ensemble temperature scaling,ECE (M),0.011661116544926131,0.012305774142509808
ensemble temperature scaling,cwECE (WT),0.04416786513255976,0.022931487020391366
ensemble temperature scaling,cwECE (MT),0.01547647115197664,0.012255894675441147
ensemble temperature scaling,cwECE (WNT),0.007407506312382792,0.003614703226228008
ensemble temperature scaling,cwECE (MNT),0.004157094552037799,0.0017849564730671806
ensemble temperature scaling,NLL,0.3094563927883375,0.7023920698100526
imax binning,ECE (W),0.012296555582828644,0.014319607629282126
imax binning,ECE (M),0.010202065947090434,0.013063115926242928
imax binning,cwECE (WT),0.03905723103228852,0.024915102768437402
imax binning,cwECE (MT),0.015023101051520433,0.012676433695511361
imax binning,cwECE (WNT),0.006631401965630756,0.0037894701609842004
imax binning,cwECE (MNT),0.0037015992273810765,0.001870339582432418
imax binning,NLL,0.3156267206646502,0.7043973762432882
none,ECE (W),0.056947779999999004,0.017060354868084507
none,ECE (M),0.05443467333333377,0.01636640782381037
none,cwECE (WT),0.0743293205251658,0.0337452533243819
none,cwECE (MT),0.04151105820801633,0.013855919868948005
none,cwECE (WNT),0.01359509000035096,0.005101123247586996
none,cwECE (MNT),0.007981862002052352,0.0016963090290051188
none,NLL,0.39904857494576707,0.4210060588950574
confusion,ECE (W),0.010061250280165253,0.016711270087526875
confusion,ECE (M),0.017570254490407063,0.013225413445752388
confusion,cwECE (WT),0.01751580761117797,0.032426485885882574
confusion,cwECE (MT),0.01751580761117797,0.010091014377031221
confusion,cwECE (WNT),0.00364312437924056,0.004567871732880766
confusion,cwECE (MNT),0.005807404605150882,0.0021525180811863063
confusion,NLL,0.7438705070005853,0.6116921335602665
temperature scaling,ECE (W),0.008872105554064575,0.012119969469521508
temperature scaling,ECE (M),0.006289776186896812,0.011842689362084732
temperature scaling,cwECE (WT),0.05059697524167497,0.024508358940718362
temperature scaling,cwECE (MT),0.021868807847646266,0.010140126178540898
temperature scaling,cwECE (WNT),0.007805238091862907,0.003592514467668587
temperature scaling,cwECE (MNT),0.00465232784992403,0.001599597868023191
temperature scaling,NLL,0.33310513440048006,0.3961366822880521
ensemble temperature scaling,ECE (W),0.013539432832786726,0.011597849950481593
ensemble temperature scaling,ECE (M),0.012486981485564675,0.010449392456112087
ensemble temperature scaling,cwECE (WT),0.048763389217278914,0.024842001869511177
ensemble temperature scaling,cwECE (MT),0.021172910148695743,0.010484129602102044
ensemble temperature scaling,cwECE (WNT),0.007554840475039008,0.00362327206774197
ensemble temperature scaling,cwECE (MNT),0.005027784987694668,0.0016704572072132246
ensemble temperature scaling,NLL,0.3372236031299725,0.39730614997125857
imax binning,ECE (W),0.01323612991376478,0.014366059846256041
imax binning,ECE (M),0.0132361299137648,0.01246653532987227
imax binning,cwECE (WT),0.046075032490795656,0.02434388727171828
imax binning,cwECE (MT),0.02172895855436843,0.010907538858815412
imax binning,cwECE (WNT),0.0070063006532601725,0.0036137244041004836
imax binning,cwECE (MNT),0.004402978478133694,0.0016954201897768466
imax binning,NLL,0.34018696355094064,0.39869874003589006
none,ECE (W),0.05176195333333322,0.016342690941532186
none,ECE (M),0.051263206666666394,0.016345782194687117
none,cwECE (WT),0.06572274246719978,0.034056778002413676
