calibration method,metric,model,comb
imax binning,cwECE (MT),0.015004999406736375,0.01205385612340301
imax binning,cwECE (WNT),0.0036138902371494414,0.0031750371522806255
imax binning,cwECE (MNT),0.0023189430273759595,0.0013952361990960246
imax binning,NLL,0.11850035124547761,0.44701137366057675
none,ECE (W),0.019377170860767373,0.011947365496518442
none,ECE (M),0.016641153097152712,0.011218782298871239
none,cwECE (WT),0.031151849145413406,0.01898509967516584
none,cwECE (MT),0.015300376095668233,0.010430496857245942
none,cwECE (WNT),0.0048494014911453385,0.002947316672856086
none,cwECE (MNT),0.002033133655575377,0.0009463656791560282
none,NLL,0.13566548192424877,0.24404347698926165
confusion,ECE (W),0.007511856717039455,0.009121754128100254
confusion,ECE (M),0.00969986091637874,0.007321443914285715
confusion,cwECE (WT),0.009698518308427283,0.020581387597822225
confusion,cwECE (MT),0.009698518308427283,0.01179034723556233
confusion,cwECE (WNT),0.0020484620379781675,0.0027670565621001563
confusion,cwECE (MNT),0.0028118683849535325,0.0016552973665082157
confusion,NLL,0.3968352633515442,0.4378735647334247
temperature scaling,ECE (W),0.00799354927888284,0.009040769158915427
temperature scaling,ECE (M),0.006827143192259645,0.00909688763525354
temperature scaling,cwECE (WT),0.03036091324741607,0.022812692212091323
temperature scaling,cwECE (MT),0.01144337388595838,0.008673610062983898
temperature scaling,cwECE (WNT),0.0038991364122495245,0.0030623770323308886
temperature scaling,cwECE (MNT),0.002444899957533751,0.000872547929300481
temperature scaling,NLL,0.10494140020046791,0.23912084857845062
ensemble temperature scaling,ECE (W),0.01824799055222769,0.010759163746627467
ensemble temperature scaling,ECE (M),0.016868499069901413,0.010844195920435019
ensemble temperature scaling,cwECE (WT),0.0348725245249378,0.024676159489075804
ensemble temperature scaling,cwECE (MT),0.01648711276872101,0.00892951661951346
ensemble temperature scaling,cwECE (WNT),0.005395625358563966,0.0032847797122268025
ensemble temperature scaling,cwECE (MNT),0.0035368500919789035,0.0009479500677553382
ensemble temperature scaling,NLL,0.111509807715917,0.24354425373343247
imax binning,ECE (W),0.008920628810060274,0.010758343295460725
imax binning,ECE (M),0.008920628810060291,0.010120277801923493
imax binning,cwECE (WT),0.027439294939534793,0.019151333674697214
imax binning,cwECE (MT),0.009922168757453085,0.008824814559098802
imax binning,cwECE (WNT),0.003560151319844003,0.0027097110220569718
imax binning,cwECE (MNT),0.0014955558334635854,0.0008729328871965507
imax binning,NLL,0.10784523671720082,0.2412833053366484
none,ECE (W),0.02660780258973439,0.017002953041218082
none,ECE (M),0.024229330420494088,0.01521418566494287
none,cwECE (WT),0.03905416984700043,0.024434238698599238
none,cwECE (MT),0.022636160058140953,0.015098629948682631
none,cwECE (WNT),0.006410599052193188,0.003955201238714799
none,cwECE (MNT),0.0022747747112633644,0.0012166492667139382
none,NLL,0.19072979226946954,0.3335176445807031
confusion,ECE (W),0.0064601823118148605,0.01373704586201032
confusion,ECE (M),0.011098497860893973,0.013173526826332153
confusion,cwECE (WT),0.011158800617506159,0.024621787705472197
confusion,cwECE (MT),0.011158800617506159,0.0165287275223888
confusion,cwECE (WNT),0.002046227360858862,0.0036706348065947913
confusion,cwECE (MNT),0.0033085201966572427,0.002634360883808951
confusion,NLL,0.5497892495478023,0.6575965562740461
temperature scaling,ECE (W),0.009131657788201948,0.013480719255121152
temperature scaling,ECE (M),0.0093330095085689,0.012973416642235357
temperature scaling,cwECE (WT),0.030664398341801773,0.024560714701780208
temperature scaling,cwECE (MT),0.011865973435555576,0.009898020930240822
temperature scaling,cwECE (WNT),0.004119291838332567,0.0035350249665118986
temperature scaling,cwECE (MNT),0.0025030485281750644,0.001024530840961524
temperature scaling,NLL,0.1353820123967672,0.3079307015818188
ensemble temperature scaling,ECE (W),0.01192064783609221,0.015780386897837295
ensemble temperature scaling,ECE (M),0.007815846354023576,0.015834311688634906
ensemble temperature scaling,cwECE (WT),0.03188244629156861,0.026830070968670267
ensemble temperature scaling,cwECE (MT),0.01630640648346872,0.009849079109365852
ensemble temperature scaling,cwECE (WNT),0.004768696126601501,0.003728880992296649
ensemble temperature scaling,cwECE (MNT),0.003301443830650732,0.0010927800853604613
ensemble temperature scaling,NLL,0.1363161187244696,0.3089956055109752
imax binning,ECE (W),0.0028738026327927717,0.016035851842278483
imax binning,ECE (M),0.0028564129418736494,0.015612545631368244
imax binning,cwECE (WT),0.025150114212134984,0.024423422381229305
imax binning,cwECE (MT),0.012607417770947302,0.012972487677614306
imax binning,cwECE (WNT),0.0034536061937944563,0.0037465152455360925
imax binning,cwECE (MNT),0.0015539743820670842,0.0011849420748567274
imax binning,NLL,0.13915760779448363,0.31041559505696176
none,ECE (W),0.02481624524792038,0.014442654153104948
none,ECE (M),0.021609636813402184,0.012849361958306053
none,cwECE (WT),0.03633982550812358,0.021926878378955884
none,cwECE (MT),0.022003417051357676,0.01153987486381478
none,cwECE (WNT),0.005827431344552624,0.0033960343519224825
none,cwECE (MNT),0.002246959455475623,0.0011450201580170986
none,NLL,0.16355835100633342,0.30590537323090494
confusion,ECE (W),0.00806083572497155,0.010871430130294818
confusion,ECE (M),0.009943717969610069,0.01083719229753858
confusion,cwECE (WT),0.009974512066376683,0.019059104386260385
confusion,cwECE (MT),0.009974512066376683,0.009034946799637423
confusion,cwECE (WNT),0.00174471618110228,0.0026132734226152012
confusion,cwECE (MNT),0.0032211313071682838,0.001537280580630043
confusion,NLL,0.3772461722719531,0.4839604662720363
temperature scaling,ECE (W),0.007666123215440278,0.01005648621942139
temperature scaling,ECE (M),0.007926934150919612,0.007610478803147109
temperature scaling,cwECE (WT),0.029644233568017386,0.020105447356753382
temperature scaling,cwECE (MT),0.01638408445545508,0.008920681606490346
temperature scaling,cwECE (WNT),0.003831619461299877,0.0027789059830031623
temperature scaling,cwECE (MNT),0.0026293147797028034,0.0012599009850874701
temperature scaling,NLL,0.11854228751571168,0.3194569268115517
ensemble temperature scaling,ECE (W),0.012711560526602966,0.008395808066077664
ensemble temperature scaling,ECE (M),0.00963412165657989,0.008479295347490565
ensemble temperature scaling,cwECE (WT),0.03241649478997094,0.02268283935950497
ensemble temperature scaling,cwECE (MT),0.018820812077623445,0.008807308430935336
ensemble temperature scaling,cwECE (WNT),0.00456184210246798,0.0030201310958793094
ensemble temperature scaling,cwECE (MNT),0.003508498655838057,0.001288011754566317
ensemble temperature scaling,NLL,0.12150220240397018,0.32076960658380954
imax binning,ECE (W),0.003180265356620188,0.00846962371495345
imax binning,ECE (M),0.002469739040830692,0.0067612860419085895
imax binning,cwECE (WT),0.02541574238646337,0.01650461472471461
imax binning,cwECE (MT),0.016287014261334342,0.008108922028363358
imax binning,cwECE (WNT),0.003253650419008268,0.002445832781020914
imax binning,cwECE (MNT),0.002094457986487474,0.0011202784611367184
imax binning,NLL,0.12040636726838447,0.32064402279410464
none,ECE (W),0.022647488276163766,0.012599589576453882
none,ECE (M),0.02123575631777444,0.01235152956864541
none,cwECE (WT),0.03499293916913825,0.020059886347809353
none,cwECE (MT),0.018679175270848735,0.013451338881161535
none,cwECE (WNT),0.005487297894983585,0.0033199024920431315
none,cwECE (MNT),0.00244533442558582,0.0014824572434166774
none,NLL,0.16426021330443855,0.34447608081196723
confusion,ECE (W),0.003569581894932232,0.010342651431150915
confusion,ECE (M),0.012644491761189328,0.010475789562222717
confusion,cwECE (WT),0.012499600316539761,0.024855334878663128
confusion,cwECE (MT),0.012499600316539761,0.016149271515603428
confusion,cwECE (WNT),0.0026034572878176508,0.0032616329108994834
confusion,cwECE (MNT),0.0032754138256945444,0.002123994116248982
confusion,NLL,0.3353978394935442,0.4789655101791602
temperature scaling,ECE (W),0.006261615775005811,0.01027717412891487
temperature scaling,ECE (M),0.005919121413280972,0.009335320844004857
temperature scaling,cwECE (WT),0.026844984374149096,0.021088436144629786
temperature scaling,cwECE (MT),0.014333651766984024,0.012107267633540024
temperature scaling,cwECE (WNT),0.0035340781957537573,0.003048495066182738
temperature scaling,cwECE (MNT),0.0028262155219058614,0.0014537253821106655
temperature scaling,NLL,0.11847743331427127,0.32309005593743023
ensemble temperature scaling,ECE (W),0.013318998392641793,0.009973757005073549
ensemble temperature scaling,ECE (M),0.009759619196241891,0.00966498592061358
