human,model,comb none,comb confusion,comb temperature scaling,comb ensemble temperature scaling,comb imax binning
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
0.9553333333333334,0.991,0.984,0.9886666666666667,0.9853333333333333,0.9853333333333333,0.9856666666666667
