calibration method,metric,model,comb,comb (post cal)
uncal_MAP_CI,cwECE (MNT),0.0026926395094315865,0.0010355657471501022,0.0010817245036615253
uncal_MAP_CI,NLL,0.23138534555931417,0.13405815723853118,0.10876570601574936
MAP_CI,ECE (W),0.021138308881976813,0.011727146207033603,0.009591972936286854
MAP_CI,ECE (M),0.017147965958841018,0.011486025444362353,0.007788381298565562
MAP_CI,cwECE (WT),0.039177322856049426,0.025057357876156743,0.024060669832502768
MAP_CI,cwECE (MT),0.018579141741303644,0.010943541389618974,0.009161726451188087
MAP_CI,cwECE (WNT),0.0062083914599579595,0.003412515479987683,0.0031506392936565273
MAP_CI,cwECE (MNT),0.002236788984864903,0.0012953533711916188,0.0012471920888552747
MAP_CI,NLL,0.16938167430204054,0.08045166792423529,0.06940892088156914
MAP_CI,ECE (W),0.021138308881976813,0.011727146207033603,0.009591972936286854
MAP_CI,ECE (M),0.017147965958841018,0.011486025444362353,0.007788381298565562
MAP_CI,cwECE (WT),0.039177322856049426,0.025057357876156743,0.024060669832502768
MAP_CI,cwECE (MT),0.018579141741303644,0.010943541389618974,0.009161726451188087
MAP_CI,cwECE (WNT),0.0062083914599579595,0.003412515479987683,0.0031506392936565273
MAP_CI,cwECE (MNT),0.002236788984864903,0.0012953533711916188,0.0012471920888552747
MAP_CI,NLL,0.16938167430204054,0.08045166792423529,0.06940892088156914
uncal_MAP_CI,ECE (W),0.02707390031141673,0.016104768447467672,0.013931901141424069
uncal_MAP_CI,ECE (M),0.024747527404420638,0.014306671040550374,0.011299799631463372
uncal_MAP_CI,cwECE (WT),0.041517511648654096,0.027091262026663832,0.02771056732222422
uncal_MAP_CI,cwECE (MT),0.02293975510873594,0.013989771258386189,0.011979058536454357
uncal_MAP_CI,cwECE (WNT),0.006823984243568906,0.004073584400798163,0.003903509780657324
uncal_MAP_CI,cwECE (MNT),0.0023011713096905122,0.0014308500840860953,0.0013743446172330407
uncal_MAP_CI,NLL,0.20313464515206806,0.10202987870680719,0.08465853469931524
MAP_CI,ECE (W),0.023886941148827646,0.013941685776269365,0.010879891459198729
MAP_CI,ECE (M),0.022361472579727225,0.012299938839508374,0.008715509060883017
MAP_CI,cwECE (WT),0.0403355852809579,0.022862607569927754,0.02385143612432074
MAP_CI,cwECE (MT),0.019162986406512483,0.010439716658821322,0.009586691895511461
MAP_CI,cwECE (WNT),0.006414824894605327,0.0034782124160483508,0.003287313811119794
MAP_CI,cwECE (MNT),0.002912980526429109,0.0015749740198232377,0.0016016549860699743
MAP_CI,NLL,0.17588963408064975,0.10465888302284791,0.08773337967934346
MAP_CI,ECE (W),0.023886941148827646,0.013941685776269365,0.010879891459198729
MAP_CI,ECE (M),0.022361472579727225,0.012299938839508374,0.008715509060883017
MAP_CI,cwECE (WT),0.0403355852809579,0.022862607569927754,0.02385143612432074
MAP_CI,cwECE (MT),0.019162986406512483,0.010439716658821322,0.009586691895511461
MAP_CI,cwECE (WNT),0.006414824894605327,0.0034782124160483508,0.003287313811119794
MAP_CI,cwECE (MNT),0.002912980526429109,0.0015749740198232377,0.0016016549860699743
MAP_CI,NLL,0.17588963408064975,0.10465888302284791,0.08773337967934346
uncal_MAP_CI,ECE (W),0.030102169509317975,0.018251166220981056,0.015397944227421313
uncal_MAP_CI,ECE (M),0.02972612923467275,0.017992711458429594,0.014827505184827606
uncal_MAP_CI,cwECE (WT),0.04410859428525211,0.029774626664846492,0.027600187349436082
uncal_MAP_CI,cwECE (MT),0.02475679294303692,0.013258147625139128,0.012762287816758321
uncal_MAP_CI,cwECE (WNT),0.007397125125013226,0.004393374988123573,0.003872871501323985
uncal_MAP_CI,cwECE (MNT),0.0029251457201057707,0.001584205498316058,0.0016087019296148856
uncal_MAP_CI,NLL,0.21265139041451914,0.12923108924978877,0.10482365074070583
MAP_CI,ECE (W),0.022563275115791016,0.016489119677353288,0.012252253385784478
MAP_CI,ECE (M),0.021012266885754454,0.01482559689907754,0.011129716782089457
MAP_CI,cwECE (WT),0.040395621693387146,0.027355793311133046,0.02723993225976854
MAP_CI,cwECE (MT),0.019274979708877992,0.012277164066216418,0.008072670738830908
MAP_CI,cwECE (WNT),0.006363598088522791,0.004082895074587452,0.003645124590300689
