human,model,comb none,comb confusion,comb temperature scaling
0.95,0.9486666666666667,0.973,0.9706666666666667
0.95,0.9486666666666667,0.973,0.9706666666666667
0.9503333333333334,0.9506666666666667,0.977,0.9723333333333334
0.9503333333333334,0.9506666666666667,0.977,0.9723333333333334
0.9536666666666667,0.949,0.977,0.9733333333333334
0.9536666666666667,0.949,0.977,0.9733333333333334
0.9546666666666667,0.953,0.977,0.973
0.9546666666666667,0.953,0.977,0.973
0.9553333333333334,0.944,0.9716666666666667,0.9673333333333334
0.9553333333333334,0.944,0.9716666666666667,0.9673333333333334
0.9546666666666667,0.9526666666666667,0.976,0.9746666666666667
0.9546666666666667,0.9526666666666667,0.976,0.9746666666666667
0.956,0.956,0.9786666666666667,0.9766666666666667
0.956,0.956,0.9786666666666667,0.9766666666666667
0.9533333333333334,0.9506666666666667,0.9776666666666667,0.974
0.9533333333333334,0.9506666666666667,0.9776666666666667,0.974
0.952,0.951,0.9756666666666667,0.9736666666666667
0.952,0.951,0.9756666666666667,0.9736666666666667
0.956,0.95,0.9736666666666667,0.971
0.956,0.95,0.9736666666666667,0.971
0.953,0.9526666666666667,0.9753333333333334,0.973
0.953,0.9526666666666667,0.9753333333333334,0.973
0.9553333333333334,0.9583333333333334,0.978,0.9756666666666667
0.9553333333333334,0.9583333333333334,0.978,0.9756666666666667
0.9473333333333334,0.9493333333333334,0.9713333333333334,0.97
0.9473333333333334,0.9493333333333334,0.9713333333333334,0.97
0.9516666666666667,0.9483333333333334,0.9766666666666667,0.974
0.9516666666666667,0.9483333333333334,0.9766666666666667,0.974
0.9586666666666667,0.9553333333333334,0.976,0.974
0.9586666666666667,0.9553333333333334,0.976,0.974
0.9583333333333334,0.9526666666666667,0.9786666666666667,0.9726666666666667
0.9583333333333334,0.9526666666666667,0.9786666666666667,0.9726666666666667
0.9523333333333334,0.9466666666666667,0.9756666666666667,0.971
0.9523333333333334,0.9466666666666667,0.9756666666666667,0.971
0.9496666666666667,0.9496666666666667,0.9753333333333334,0.9726666666666667
0.9496666666666667,0.9496666666666667,0.9753333333333334,0.9726666666666667
0.9583333333333334,0.947,0.9736666666666667,0.9713333333333334
0.9583333333333334,0.947,0.9736666666666667,0.9713333333333334
0.9513333333333334,0.9443333333333334,0.9736666666666667,0.969
0.9513333333333334,0.9443333333333334,0.9736666666666667,0.969
0.9503333333333334,0.9476666666666667,0.971,0.9696666666666667
0.9503333333333334,0.9476666666666667,0.971,0.9696666666666667
0.9536666666666667,0.9523333333333334,0.9746666666666667,0.9736666666666667
0.9536666666666667,0.9523333333333334,0.9746666666666667,0.9736666666666667
0.9526666666666667,0.946,0.9743333333333334,0.9696666666666667
0.9526666666666667,0.946,0.9743333333333334,0.9696666666666667
0.9556666666666667,0.9446666666666667,0.9766666666666667,0.9723333333333334
0.9556666666666667,0.9446666666666667,0.9766666666666667,0.9723333333333334
0.9613333333333334,0.95,0.9783333333333334,0.9753333333333334
0.9613333333333334,0.95,0.9783333333333334,0.9753333333333334
