calibration method,metric,model,comb,comb (post cal)
uncal_MAP_CI,cwECE (MT),0.022003416426893768,0.012194404384402663,0.009645689358059043
uncal_MAP_CI,cwECE (WNT),0.005827431456529196,0.0038325271910483105,0.003514418877319071
uncal_MAP_CI,cwECE (MNT),0.002246852262036164,0.0008283289174970756,0.0008061649714701027
uncal_MAP_CI,NLL,0.16355834984340706,0.09873755721492508,0.07996758969991985
MAP_CI,ECE (W),0.01860493220393246,0.011744029204926483,0.009204328950346344
MAP_CI,ECE (M),0.01667913298214847,0.01035734428301567,0.007509377093328396
MAP_CI,cwECE (WT),0.03279043163824115,0.021909198869129797,0.023467299614504035
MAP_CI,cwECE (MT),0.01644675627907635,0.00971896010195859,0.00919795361376868
MAP_CI,cwECE (WNT),0.004915201659112637,0.0031591303366868126,0.0030748650460673474
MAP_CI,cwECE (MNT),0.0024627288857095525,0.0009801134690606388,0.0009726103288538905
MAP_CI,NLL,0.1337268335802895,0.0814789862798457,0.06843840765137107
MAP_CI,ECE (W),0.01860493220393246,0.011744029204926483,0.009204328950346344
MAP_CI,ECE (M),0.01667913298214847,0.01035734428301567,0.007509377093328396
MAP_CI,cwECE (WT),0.03279043163824115,0.021909198869129797,0.023467299614504035
MAP_CI,cwECE (MT),0.01644675627907635,0.00971896010195859,0.00919795361376868
MAP_CI,cwECE (WNT),0.004915201659112637,0.0031591303366868126,0.0030748650460673474
MAP_CI,cwECE (MNT),0.0024627288857095525,0.0009801134690606388,0.0009726103288538905
MAP_CI,NLL,0.1337268335802895,0.0814789862798457,0.06843840765137107
uncal_MAP_CI,ECE (W),0.022647487909126213,0.014714168534580505,0.012672991655388469
uncal_MAP_CI,ECE (M),0.021235771798130253,0.013187881061902997,0.011210493801506542
uncal_MAP_CI,cwECE (WT),0.0349929390441165,0.02274632787908809,0.023265842717718678
uncal_MAP_CI,cwECE (MT),0.018679174585049738,0.011867478125188954,0.01070906134598955
uncal_MAP_CI,cwECE (WNT),0.005487297889158778,0.0035295801886173718,0.00338387765034408
uncal_MAP_CI,cwECE (MNT),0.0024453421026802056,0.0009972382489847249,0.0010886117468019026
uncal_MAP_CI,NLL,0.1642602136429005,0.10258426910210242,0.08272167001290491
MAP_CI,ECE (W),0.020252889700823437,0.01362149731056117,0.010344751094967304
MAP_CI,ECE (M),0.015418859370482292,0.012908392379329885,0.010214958281942564
MAP_CI,cwECE (WT),0.03280846229412897,0.024674559611413502,0.023118185523315328
MAP_CI,cwECE (MT),0.016468281890677956,0.011902354387173143,0.01126056384197782
MAP_CI,cwECE (WNT),0.0050708128276460915,0.00353560820878299,0.0031998143890296115
