calibration method,metric,model,comb,comb (post cal)
MAP_CI,ECE (W),0.03127580462128998,0.017859338925366668,0.011911026652458231
MAP_CI,ECE (M),0.030557973640612312,0.017365961646319445,0.007910158588448193
MAP_CI,cwECE (WT),0.05231390258911776,0.03576304018754617,0.03174017741842366
MAP_CI,cwECE (MT),0.027314532106798683,0.017841817874597477,0.01538756277057603
MAP_CI,cwECE (WNT),0.009647769753199082,0.0053232161304199496,0.004293731059835567
MAP_CI,cwECE (MNT),0.005676744051020756,0.002801814525968667,0.0025778457511893738
MAP_CI,NLL,0.3779639434812033,0.15049756771967582,0.13403868800306648
uncal_MAP_CI,ECE (W),0.05368765622233196,0.02409464064932655,0.015464337697635859
uncal_MAP_CI,ECE (M),0.052918763284355186,0.020634257487063365,0.012800979133601034
uncal_MAP_CI,cwECE (WT),0.0657239814210095,0.03931104288329725,0.033841317463666636
uncal_MAP_CI,cwECE (MT),0.039892961929954736,0.02050431017705924,0.017652143740233755
uncal_MAP_CI,cwECE (WNT),0.012893095374018376,0.0061965598800424685,0.005160037820720654
uncal_MAP_CI,cwECE (MNT),0.007880398872301853,0.0029466467617742034,0.0028128081087279355
uncal_MAP_CI,NLL,0.4346284342081039,0.18288165041211596,0.1573351167240276
MAP_CI,ECE (W),0.024819413291785622,0.016335921596791605,0.011507480378137487
MAP_CI,ECE (M),0.02189669083503475,0.015281800612674876,0.006995785993200126
MAP_CI,cwECE (WT),0.05133956478203287,0.03864577143916607,0.038432010922513006
MAP_CI,cwECE (MT),0.025277390110562868,0.011796350166499889,0.008014934795602335
MAP_CI,cwECE (WNT),0.008741494120449226,0.005364446333148149,0.004686374872040113
MAP_CI,cwECE (MNT),0.005155733584674806,0.001124195018554314,0.0010763306591418682
MAP_CI,NLL,0.3346718122806517,0.12119697811519224,0.10954351474128288
MAP_CI,ECE (W),0.024819413291785622,0.016335921596791605,0.011507480378137487
MAP_CI,ECE (M),0.02189669083503475,0.015281800612674876,0.006995785993200126
MAP_CI,cwECE (WT),0.05133956478203287,0.03864577143916607,0.038432010922513006
MAP_CI,cwECE (MT),0.025277390110562868,0.011796350166499889,0.008014934795602335
MAP_CI,cwECE (WNT),0.008741494120449226,0.005364446333148149,0.004686374872040113
MAP_CI,cwECE (MNT),0.005155733584674806,0.001124195018554314,0.0010763306591418682
MAP_CI,NLL,0.3346718122806517,0.12119697811519224,0.10954351474128288
uncal_MAP_CI,ECE (W),0.0461496266695763,0.021601897700932304,0.014558642871318434
uncal_MAP_CI,ECE (M),0.04477201943985921,0.02080417914493513,0.013422423115966272
uncal_MAP_CI,cwECE (WT),0.062313564181783,0.037528572881095616,0.03504793534977293
uncal_MAP_CI,cwECE (MT),0.03569314589336768,0.01671516978672161,0.010985149489806643
uncal_MAP_CI,cwECE (WNT),0.011569207387579442,0.005803413571774547,0.00490470236423712
uncal_MAP_CI,cwECE (MNT),0.007338686207349426,0.0014388483411129644,0.0012998239220401366
uncal_MAP_CI,NLL,0.38047904712757086,0.1465687108949083,0.12705481226192422
MAP_CI,ECE (W),0.032354234722516535,0.015391042850411296,0.006696368946321933
MAP_CI,ECE (M),0.03102226118149253,0.014150862781412463,0.004912666903585324
MAP_CI,cwECE (WT),0.056022133995168276,0.030098902232677433,0.028479727392196574
MAP_CI,cwECE (MT),0.028765255255998896,0.010306947678540833,0.005529695756084305
MAP_CI,cwECE (WNT),0.009975216276129267,0.004215451808208276,0.003900384383633497
MAP_CI,cwECE (MNT),0.0062258639416035814,0.00103319527376416,0.0012260673520539682
MAP_CI,NLL,0.3551631992463242,0.12064357330894684,0.11093532757795879
MAP_CI,ECE (W),0.032354234722516535,0.015391042850411296,0.006696368946321933
MAP_CI,ECE (M),0.03102226118149253,0.014150862781412463,0.004912666903585324
MAP_CI,cwECE (WT),0.056022133995168276,0.030098902232677433,0.028479727392196574
MAP_CI,cwECE (MT),0.028765255255998896,0.010306947678540833,0.005529695756084305
MAP_CI,cwECE (WNT),0.009975216276129267,0.004215451808208276,0.003900384383633497
MAP_CI,cwECE (MNT),0.0062258639416035814,0.00103319527376416,0.0012260673520539682
MAP_CI,NLL,0.3551631992463242,0.12064357330894684,0.11093532757795879
uncal_MAP_CI,ECE (W),0.05256830275236682,0.019326818433684483,0.013194657157864215
uncal_MAP_CI,ECE (M),0.05216431555326839,0.01866499711186013,0.010018014205282429
uncal_MAP_CI,cwECE (WT),0.06858658622373245,0.033363179752316396,0.0327889004752651
uncal_MAP_CI,cwECE (MT),0.03700168956234432,0.01284263465571749,0.008643060617066432
uncal_MAP_CI,cwECE (WNT),0.01267880545485706,0.004964320645089716,0.004487227578589785
uncal_MAP_CI,cwECE (MNT),0.008178242028537957,0.0015760955869094113,0.0014640430044179167
uncal_MAP_CI,NLL,0.4040787729751367,0.14569745457339206,0.1281091114166802
MAP_CI,ECE (W),0.02909181688617713,0.018664001691946742,0.009945825741865864
MAP_CI,ECE (M),0.029056773683016603,0.017637252933169072,0.008744815639115139
MAP_CI,cwECE (WT),0.04900018875683939,0.03401201300215317,0.029802861433565815
MAP_CI,cwECE (MT),0.02238968923555569,0.012766859263734762,0.009024079621764252
